applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.05 9170.73 0.00232593 0.000650434 -0.0072777 0.00766798 -0.000299238 0.000620187 -0.0762386 0.0762417 7.07749e-05 0.00032269 7.89345e-05 4.93326e-05 0.00567858 0.0183424 0.0678651 0.00758232 42.3016 0 0 -0.000209755 -0.000123774 1279.44 30 898.595 0.0545964 9600 0.0453025 0.00106817 0.0219599 0.0503557 0.0452481 0.000928104 0.0219576 0.050303 0.46709 0.00731018 0.00524302 0.00019556 0.000452315 0.0423032 0.042306 
-0.075 13771 -0.00964551 0.00127736 -0.00961427 0.0136785 -0.0079171 0.00222271 -0.115006 0.1153 0.000158145 0.000695447 0.000181064 0.00011177 0.00850774 0.0271574 0.0834529 0.0111093 62.0956 0 0 -0.000320006 -0.000184094 1391.4 39 897.498 0.0568115 9600 0.0786256 0.00299421 0.0329852 0.0853169 0.0785437 0.00263142 0.0330147 0.0852409 0.46709 0.011031 0.00524302 0.00429933 0.00160905 0.0637572 0.0639222 
-0.0875 16045.4 -0.00852373 0.00136929 -0.0114408 0.0143325 -0.00406347 0.00336808 -0.133582 0.133687 0.000214531 0.00106763 0.000249159 0.000148634 0.00998445 0.0336416 0.0904799 0.013748 76.9354 0 0 -0.000371144 -0.00021433 743.413 17 534.332 0.0442802 9600 0.0877807 0.00417858 0.0384803 0.0959356 0.0876855 0.00367739 0.03853 0.095848 0.46709 0.0135797 0.00524302 0.00237272 0.00244511 0.0741183 0.0741965 
-0.0890625 16348 -0.0127819 0.00137934 -0.0112685 0.0170956 -0.0112972 0.00231734 -0.136818 0.137303 0.000223106 0.00106763 0.000255586 0.000175359 0.0100791 0.0336416 0.0911385 0.013748 76.9354 0 0 -0.000381273 -0.000217911 2880.28 49 2209.27 0.0589796 9600 0.095655 0.0030995 0.0391672 0.10341 0.0955577 0.00272157 0.0391978 0.103321 0.46709 0.0135797 0.00524302 0.006173 0.00167211 0.0758255 0.0760947 
-0.090625 16677.7 -0.0169599 0.00108532 -0.011086 0.0202908 -0.0170716 0.00192098 -0.139817 0.140869 0.000234616 0.00106763 0.000265297 0.000175359 0.0102006 0.0336416 0.0922436 0.013748 76.9354 0 0 -0.000390677 -0.000221404 610.591 27 281.122 0.0472388 9600 0.102435 0.00247131 0.0398722 0.109949 0.102335 0.00216448 0.0398953 0.109858 0.46709 0.0135797 0.00524302 0.00944973 0.00135527 0.0774249 0.0780112 
-0.0921875 16923.2 -0.0239099 0.000644183 -0.0104453 0.0260999 -0.0265079 0.000430604 -0.143344 0.145775 0.000242996 0.00106763 0.000276933 0.000203311 0.010273 0.0336416 0.0931174 0.013748 76.9354 0 0 -0.000403562 -0.000224599 619.947 28 265.857 0.0469462 9600 0.114215 0.000646237 0.0405336 0.121196 0.114113 0.000551907 0.0405454 0.121103 0.46709 0.0135797 0.00524302 0.0147693 0.000269577 0.079267 0.0806317 
-0.09375 17183.1 -0.0254824 0.00041689 -0.010565 0.0275889 -0.0258121 0.000564768 -0.145655 0.147926 0.000249945 0.00106763 0.000283009 0.000215018 0.0104571 0.0336416 0.0933076 0.013748 76.9354 0 0 -0.000410082 -0.000228307 436.595 14 259.892 0.0488789 9600 0.115853 0.0007678 0.041202 0.122964 0.115749 0.000646178 0.0412203 0.122872 0.46709 0.0135797 0.00524302 0.0143882 0.000382878 0.0805581 0.0818339 
-0.0953125 17432.9 -0.0263022 0.000393029 -0.010692 0.0283951 -0.0255691 0.000860662 -0.147973 0.150168 0.000256582 0.00106763 0.000292971 0.000220606 0.0106349 0.0336416 0.0939906 0.013748 76.9354 0 0 -0.000416788 -0.000232013 382.829 10 261.434 0.0476511 9600 0.117549 0.000989815 0.0418665 0.124786 0.117444 0.000847795 0.0418905 0.124694 0.46709 0.013693 0.00524302 0.0142575 0.000584185 0.081849 0.0830836 
-0.096875 17658.4 -0.0267928 0.000383566 -0.0108321 0.0289022 -0.0245067 0.000927371 -0.150312 0.152299 0.000266304 0.00106763 0.000303411 0.000220606 0.0108365 0.0336416 0.0948461 0.013748 76.9354 0 0 -0.000423639 -0.000235826 342.028 7 260.482 0.0464196 9600 0.11905 0.00116494 0.0425537 0.126432 0.118943 0.000993361 0.042585 0.126341 0.46709 0.0139426 0.00524302 0.0136684 0.000664175 0.0831593 0.0842777 
-0.0984375 18014.6 -0.0276784 0.000423959 -0.0109812 0.0297802 -0.0269025 0.000783412 -0.152972 0.155322 0.000275655 0.00106763 0.000312122 0.000229113 0.0110016 0.0336416 0.0955052 0.013748 76.9354 0 0 -0.000431188 -0.000239527 438.648 13 277.128 0.0471089 9600 0.122357 0.00103105 0.0432744 0.129788 0.122248 0.00087244 0.0432995 0.129693 0.46709 0.0141658 0.00524302 0.0150238 0.000552187 0.0846096 0.0859348 
