applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-2.8 292162 0.73906 -0.00219731 -1.14636 1.36395 0.738961 0.00213874 -3.52024 3.59696 0.194976 0.317377 0.238211 0.267501 0.200935 0.623356 0.536604 0.27351 1349.57 0 0 -0.00717687 -0.00251999 370.429 10 256.484 0.0471442 9600 1.9286 0.00260076 1.22967 2.28727 1.92704 0.000788777 1.23016 2.28621 6.53074 0.311383 0.073393 0.430545 0.000588148 1.96532 2.01193 
-2.9 301873 0.488975 -0.00233258 -1.14829 1.24807 0.488749 0.00240105 -3.68498 3.71725 0.211616 0.333201 0.260031 0.28403 0.208912 0.640052 0.549533 0.29004 1382.86 0 0 -0.00760578 -0.00234372 1110.04 6 1040.12 0.0435741 9600 2.44633 0.0027461 1.27355 2.75798 2.44475 0.000898821 1.27411 2.75683 10.2793 0.322259 0.109357 0.285134 0.000654572 2.05448 2.07418 
-3 310925 0.028369 -0.00255151 -1.12225 1.12261 0.0280733 0.0026044 -3.8777 3.8778 0.229461 0.340815 0.283603 0.292383 0.216491 0.649086 0.562121 0.314761 1398.58 0 0 -0.00813397 -0.00202228 317.545 6 247.48 0.0496461 9600 3.2677 0.00305769 1.31742 3.52328 3.26612 0.00102209 1.31806 3.52205 10.2793 0.332787 0.109357 0.0173904 0.000667396 2.1571 2.15717 
-3.1 318535 -0.747417 -0.00290949 -1.05462 1.29262 -0.747549 0.00288881 -4.11202 4.17942 0.24864 0.38138 0.308708 0.292383 0.239313 0.649086 0.573068 0.351373 1437.56 0 0 -0.00876725 -0.00149939 335.288 7 248.765 0.047744 9600 4.52454 0.00346291 1.36126 4.72488 4.523 0.00125765 1.36203 4.72362 10.2793 0.340314 0.109357 0.433361 0.000700911 2.2797 2.32052 
-3.2 324086 -1.77441 -0.00273047 -0.95426 2.01473 -1.77571 0.00350134 -4.37893 4.72527 0.269215 0.485571 0.334777 0.292383 0.272456 0.709534 0.580045 0.400534 1607.72 0 0 -0.0094034 -0.000841288 334.321 7 248.156 0.0487399 9600 6.09573 0.00406757 1.40507 6.25557 6.09427 0.00180118 1.40596 6.25434 10.5002 0.358669 0.115126 1.03075 0.000900507 2.41789 2.62843 
-3.3 327975 -2.85992 -0.00301646 -0.847852 2.98295 -2.85247 0.00445038 -4.65208 5.45696 0.290369 0.605713 0.360536 0.292383 0.304009 0.788787 0.622622 0.460574 1779.69 0 0 -0.00993342 -0.000187573 376.081 10 251.281 0.0494112 9600 7.69192 0.00497559 1.44885 7.82718 7.69055 0.00263049 1.44987 7.82603 11.5229 0.388341 0.125319 1.65644 0.00147249 2.55905 3.04837 
-3.4 330379 -3.97192 -0.0032878 -0.739603 4.04019 -3.96774 0.00472225 -4.9272 6.32616 0.312406 0.738916 0.386241 0.330572 0.333228 0.865747 0.66364 0.534705 1948.73 0 0 -0.0103548 0.000436763 374.764 10 250.383 0.0491437 9600 9.2711 0.0052789 1.49268 9.3905 9.26984 0.00280764 1.49381 9.38943 12.8199 0.416885 0.137207 2.30398 0.0014849 2.70092 3.55012 
-3.5 332023 -5.01961 -0.00413922 -0.641025 5.06038 -5.01978 0.00407304 -5.19227 7.22204 0.334932 0.875907 0.432485 0.398171 0.358747 0.93593 0.699154 0.60665 2105.32 0 0 -0.0106689 0.000990273 318.746 6 247.388 0.0486209 9600 10.7237 0.00502768 1.53648 10.8332 10.7225 0.00225448 1.53769 10.8322 13.6524 0.443007 0.147905 2.9147 0.000990542 2.8378 4.06799 
-3.6 333160 -6.00528 -0.00491096 -0.551863 6.03059 -6.00434 0.00392455 -5.44792 8.10752 0.467826 1.01515 0.494457 0.513453 0.381177 1.00088 0.73 0.67613 2251.01 0 0 -0.010901 0.00148376 327.465 6 255.491 0.0499844 9600 12.0621 0.00595306 1.58022 12.1652 12.0611 0.00295948 1.5815 12.1643 14.3424 0.466944 0.156474 3.48621 0.000851752 2.9701 4.57987 
-3.8 334167 -7.85562 -0.0047401 -0.393168 7.86546 -7.85462 0.00469254 -5.9402 9.8479 0.880963 1.30056 0.611692 1.01156 0.445882 1.11928 0.781467 0.809617 2517.31 0 0.499877 -0.0111928 0.00234678 776.03 8 676.095 0.0453311 9600 14.506 0.00560026 1.66791 14.6016 14.5051 0.00275251 1.66931 14.6009 21.7634 0.516411 0.227724 4.56008 0.00132313 3.22527 5.58541 
-4 334291 -9.53894 -0.00537636 -0.259822 9.54248 -9.53896 0.00476744 -6.40681 11.4908 1.37603 1.58867 0.717657 1.62092 0.545903 1.22381 0.827964 0.934845 2754.34 0 0.803495 -0.0113311 0.00307807 363.318 8 264.751 0.0483586 9600 16.6668 0.00645243 1.75555 16.759 16.6661 0.00345909 1.75703 16.7584 21.7634 0.560446 0.227724 5.53735 0.00131343 3.46775 6.53357 
-4.2 333876 -11.0915 -0.00533158 -0.146465 11.0924 -11.0915 0.00537042 -6.85351 13.0381 1.92464 1.87762 0.81312 2.3211 0.634893 1.41048 0.868923 1.05279 2968.38 0 0.902034 -0.0113741 0.00371785 329.782 6 256.303 0.0485252 9600 18.6137 0.00623991 1.84319 18.7048 18.6132 0.00340701 1.84474 18.7044 21.7634 0.639604 0.227724 6.43804 0.00170026 3.7004 7.42572 
-4.4 333098 -12.542 -0.00558505 -0.0489727 12.5421 -12.5421 0.00562589 -7.28433 14.504 2.38917 2.16712 0.899993 3.10229 0.715371 1.61159 0.90391 1.16516 3164.61 0 0.940636 -0.0113545 0.00429528 336.551 6 263.75 0.0489145 9600 20.3978 0.00643538 1.93084 20.489 20.3974 0.00369289 1.93245 20.4887 21.7634 0.720538 0.227724 7.27948 0.00188146 3.92519 8.2703 
