applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.05 7027.12 0.00390774 0.00206015 -0.0100498 0.0109779 0.00682258 0.00261568 -0.0729265 0.0732916 0.000112152 0.000215467 0.000121231 8.92394e-05 0.0040007 0.0183508 0.057502 0.0055634 34.611 0 0 -0.000192607 -0.000113832 1478.9 50 872.402 0.0509496 9600 0.0378668 0.00381685 0.021956 0.0439378 0.0378145 0.0033946 0.0219767 0.0438683 0.306412 0.00678171 0.00438086 0.004189 0.00190452 0.0405623 0.0408225 
-0.1 14074.8 -0.0112668 0.00218589 -0.017971 0.0213231 -0.0111388 0.00354181 -0.148288 0.148748 0.00045634 0.000651511 0.000485706 0.000364398 0.00784044 0.031642 0.0817296 0.00962651 60.1965 0 0 -0.000398819 -0.000224544 718.419 37 264.108 0.0519366 9600 0.10001 0.00470524 0.0439888 0.109358 0.0999039 0.0041609 0.0440194 0.109251 0.306412 0.0118514 0.00438086 0.00630987 0.00250724 0.0822131 0.082493 
-0.125 17585.5 -0.00771564 0.00286596 -0.0230747 0.0244987 -0.00287331 0.005037 -0.184336 0.184428 0.000707783 0.00122315 0.000765332 0.000595159 0.00986226 0.0435619 0.0913086 0.013204 82.4676 0 0 -0.000494096 -0.000279582 1243.25 26 912.362 0.049084 9600 0.117165 0.00672494 0.0549529 0.129587 0.117034 0.0059498 0.055008 0.129453 0.365568 0.0157477 0.0051731 0.0022968 0.00364845 0.102318 0.102409 
-0.13125 18458.3 -0.0320494 0.000874711 -0.0217223 0.0387271 -0.0344437 0.00151476 -0.197019 0.200013 0.000807581 0.00122315 0.000831969 0.000706813 0.0102395 0.0435619 0.0922821 0.013204 82.4676 0 0 -0.000536564 -0.000291435 2103.95 48 1525.66 0.045843 9600 0.154089 0.00197106 0.0577066 0.164552 0.153948 0.00170356 0.0577267 0.164424 0.366387 0.0157477 0.0051731 0.0195022 0.00102066 0.108993 0.110729 
-0.1375 19329.4 -0.0345283 0.000784403 -0.0226595 0.041307 -0.034449 0.00149433 -0.206405 0.209265 0.000877162 0.00122315 0.00091599 0.000782841 0.0106994 0.0435619 0.0938845 0.013204 82.4676 0 0 -0.00056275 -0.000304896 463.844 16 274.593 0.0473031 9600 0.161937 0.00183495 0.0604497 0.172862 0.16179 0.00157849 0.0604797 0.172732 0.366387 0.0159115 0.0051731 0.0195052 0.00102176 0.1142 0.115858 
-0.14375 20179.6 -0.0388338 0.000142334 -0.0233058 0.0452907 -0.0410216 0.000497205 -0.216296 0.220152 0.000960776 0.00122315 0.00100027 0.000807498 0.0111883 0.0435619 0.0957938 0.013229 82.4676 0 0 -0.000591122 -0.000318078 499.366 20 263.697 0.0472839 9600 0.174002 0.000464115 0.0631895 0.185121 0.173847 0.000354496 0.0632124 0.184983 0.366387 0.0165908 0.0051731 0.0231883 0.000300416 0.119613 0.12184 
-0.15 21056.5 -0.0372742 0.00018638 -0.0247145 0.0447237 -0.0365008 0.00137913 -0.224973 0.227919 0.0010238 0.00122315 0.00109419 0.000807498 0.0116973 0.0435619 0.0979173 0.0138157 82.4676 0 0 -0.000613419 -0.000331654 439.978 14 270.352 0.0473308 9600 0.176093 0.00138805 0.0659101 0.188029 0.175933 0.00117075 0.0659474 0.18789 0.368483 0.0173396 0.0051731 0.0206283 0.000938456 0.124484 0.126185 
-0.15625 21943.1 -0.0399433 0.000929513 -0.025609 0.0474568 -0.0393961 0.00163846 -0.234576 0.237867 0.00112357 0.00124709 0.00118498 0.000993435 0.0121769 0.0462272 0.0999446 0.014408 83.3009 0 0 -0.000640218 -0.000344924 582.098 26 266.363 0.0467331 9600 0.185372 0.0022503 0.0686709 0.197695 0.185204 0.00193527 0.068709 0.197548 0.382154 0.0181122 0.00531412 0.0223215 0.00114928 0.129785 0.131696 
-0.1625 22814 -0.0393789 0.000961609 -0.0268469 0.0476695 -0.0359463 0.00170977 -0.243584 0.246228 0.00121102 0.00142733 0.0012846 0.00107609 0.0126862 0.0477354 0.102084 0.0149995 89.1138 0 0 -0.000664471 -0.000358465 441.2 15 255.711 0.0466649 9600 0.189671 0.00243942 0.0714099 0.202683 0.189497 0.00209165 0.0714599 0.202534 0.39744 0.0188576 0.0055345 0.02035 0.00125246 0.134821 0.136354 
-0.16875 23684.1 -0.0435475 0.00112602 -0.0276974 0.0516217 -0.0408069 0.00159938 -0.253367 0.256637 0.00131654 0.00152069 0.00138294 0.00118601 0.0131603 0.0502524 0.103976 0.015583 91.9795 0 0 -0.000691462 -0.000371701 488.015 19 256.591 0.0468866 9600 0.200244 0.00236481 0.0741744 0.213554 0.200064 0.0020259 0.0742171 0.213396 0.414169 0.01959 0.00576999 0.023127 0.00115585 0.140196 0.142096 
-0.175 24576 -0.0496428 0.000567346 -0.0282313 0.0571116 -0.0510945 0.000998808 -0.26349 0.2684 0.0014207 0.00156489 0.00148532 0.00123651 0.0136649 0.0517948 0.106189 0.0161402 93.3095 0 0 -0.000720613 -0.000384415 645.457 31 249.345 0.0474197 9600 0.214515 0.00131048 0.0769163 0.227892 0.214328 0.00108868 0.076947 0.227725 0.430538 0.0202676 0.00596629 0.0289332 0.000647897 0.145703 0.14855 
-0.2 28087.6 -0.0485932 0.0010738 -0.0330439 0.0587737 -0.0441945 0.00200216 -0.299906 0.303151 0.00184442 0.00211168 0.00195262 0.00158727 0.0156556 0.0589968 0.1136 0.0185083 108.394 0 0 -0.000818268 -0.000437743 437.678 15 250.287 0.0463906 9600 0.234922 0.00286706 0.0879231 0.250853 0.234709 0.00244678 0.087987 0.250671 0.492299 0.0232728 0.00684754 0.0250089 0.00147531 0.165997 0.167877 
-0.225 31597.6 -0.054609 0.00160452 -0.037043 0.0660068 -0.0564643 0.00304917 -0.337651 0.342353 0.00233898 0.00271147 0.0024769 0.00209136 0.0176245 0.0667687 0.120658 0.0208318 122.821 0 0 -0.000921133 -0.000489423 759.752 40 250.621 0.0470629 9600 0.267916 0.00369232 0.0989115 0.285616 0.267677 0.00320635 0.0989616 0.285403 0.560681 0.0262114 0.00785651 0.0319892 0.00209263 0.186829 0.189559 
-0.25 35051 -0.0781044 0.00126595 -0.0395059 0.0875364 -0.0766944 0.00195811 -0.376995 0.384722 0.00291102 0.00313474 0.00306156 0.00258485 0.019634 0.0733819 0.127616 0.023198 132.065 0 0 -0.00103417 -0.00053947 714.631 36 253.938 0.0463621 9600 0.316549 0.00278142 0.109902 0.335097 0.316283 0.00235125 0.109966 0.334863 0.626359 0.0291606 0.0086716 0.0435594 0.00135666 0.208447 0.212954 
-0.275 38567.4 -0.0799457 0.00104582 -0.0439613 0.0912414 -0.0816041 0.00118067 -0.41459 0.422546 0.00352212 0.00399971 0.00369928 0.00315492 0.0216084 0.0828643 0.134213 0.0255415 149.169 0 0 -0.00113604 -0.000590165 680.24 34 254.739 0.0468247 9600 0.346076 0.00213177 0.12086 0.366579 0.345784 0.00175333 0.120908 0.366317 0.689653 0.0321165 0.00955461 0.0462476 0.000817316 0.229248 0.233868 
-0.3 42030.1 -0.0911888 0.00143664 -0.0475263 0.102841 -0.0893344 0.00157346 -0.452435 0.461173 0.00421061 0.00466704 0.00441987 0.00378897 0.0235829 0.0896143 0.140221 0.0279105 161.135 0 0 -0.00124126 -0.000639724 877.475 49 255.079 0.0461414 9600 0.381764 0.00274583 0.13185 0.403901 0.381446 0.00229248 0.131918 0.40362 0.757817 0.0351083 0.0104834 0.0506941 0.00113308 0.250178 0.255265 
