applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 19749.6 0.00194012 5.55387e-05 -0.00201882 0.00280049 -0.009908 0.000481308 -0.165795 0.166092 0.000715448 0.00164145 0.000749935 0.000636193 0.011255 0.050914 0.0937065 0.0158627 95.3517 0 0 -0.000503021 -0.000293111 724.578 38 255.322 0.0605929 9600 0.105364 0.000370016 0.04393 0.114156 0.10523 0.000279485 0.0439015 0.114021 0.454152 0.0170063 0.00632255 0.00476795 0.000319717 0.0917873 0.0919116 
-0.15 29660.4 0.00265334 6.91558e-05 -0.00301298 0.00401535 -0.0155628 0.000558393 -0.248775 0.249262 0.00160737 0.00372766 0.00169645 0.00145003 0.0169029 0.0767299 0.115471 0.0239056 143.692 0 0 -0.000755144 -0.000434581 1048.98 32 667.431 0.0481289 9600 0.160378 0.000469266 0.0659039 0.173391 0.160177 0.000329141 0.0658591 0.173188 0.695315 0.0257489 0.0100868 0.00753962 0.000382548 0.137722 0.137929 
-0.2 39549.2 0.00345625 5.05122e-05 -0.00401275 0.00529626 -0.0162827 0.00011619 -0.33148 0.33188 0.00289512 0.0066437 0.00302489 0.00247233 0.0225803 0.102431 0.134177 0.0319093 191.831 0 0 -0.00100693 -0.000572609 535.095 23 256.895 0.0493342 9600 0.215025 0.000365836 0.0878932 0.232296 0.214758 0.000117935 0.0878493 0.232032 0.695315 0.0345538 0.0100868 0.00746196 0.000145707 0.183555 0.183706 
-0.25 49482.6 0.00414681 4.55456e-05 -0.00500441 0.00649941 -0.0175881 -0.000239384 -0.41417 0.414543 0.0045137 0.0104083 0.00475293 0.00379935 0.0282694 0.128229 0.150814 0.0399477 240.106 0 0 -0.00125897 -0.000706966 579.847 27 258.937 0.0489564 9600 0.271143 0.000488754 0.109868 0.292557 0.270811 0.00014064 0.109823 0.292233 0.838615 0.0434691 0.0124909 0.00771289 0.000216784 0.229377 0.229507 
-0.3 59162.8 0.00464921 3.65884e-05 -0.00596655 0.00756414 -0.0248505 9.32952e-05 -0.497232 0.497852 0.00653627 0.0151379 0.00690191 0.00568159 0.0339359 0.154676 0.166237 0.0481799 289.564 0 0 -0.00151184 -0.000837136 720.785 38 252.637 0.0479591 9600 0.33085 0.000511712 0.131816 0.356142 0.330453 0.000137181 0.131749 0.355749 1.0122 0.0527157 0.0150648 0.0113967 0.000165323 0.275346 0.275582 
-0.325 64123.5 0.00478651 2.8019e-05 -0.00644441 0.00802757 -0.0290651 4.67336e-05 -0.538903 0.539686 0.00770694 0.0179057 0.00812878 0.00674366 0.0367809 0.168239 0.173609 0.0524025 314.925 0 0 -0.00163892 -0.000900777 1127.26 25 803.811 0.0406657 9600 0.361909 0.00053778 0.142815 0.389069 0.361481 0.000125311 0.142735 0.388641 1.19397 0.0574748 0.0177623 0.0135675 0.000145419 0.298402 0.29871 
-0.3375 66478.7 0.00467532 2.59326e-05 -0.00666355 0.00814016 -0.0315399 9.04809e-05 -0.559704 0.560592 0.00833337 0.0193917 0.00878007 0.00734185 0.0381847 0.175075 0.177167 0.0545311 327.732 0 0 -0.00170224 -0.000932035 867.081 25 553.301 0.0442761 9600 0.377651 0.000564711 0.14828 0.405719 0.377207 0.000144585 0.148191 0.405273 1.19555 0.0598749 0.0177878 0.0148577 0.00016461 0.309906 0.310262 
-0.35 68910.8 0.00457855 1.98003e-05 -0.00688889 0.00827165 -0.0331218 0.000229419 -0.580449 0.581394 0.00895907 0.0208549 0.00946449 0.00792075 0.039607 0.181571 0.180694 0.0565527 339.871 0 0 -0.00176548 -0.000963229 568.056 25 258.521 0.0469425 9600 0.392974 0.000639534 0.153773 0.421989 0.392514 0.000212456 0.153681 0.421527 1.19555 0.0621946 0.0177878 0.0156472 0.000254882 0.321391 0.321772 
-0.3625 71358.4 0.00447999 4.86592e-06 -0.00711377 0.0084069 -0.0343973 0.000436293 -0.601206 0.60219 0.00960575 0.0223866 0.010178 0.00850198 0.041033 0.188136 0.184192 0.0585948 352.131 0 0 -0.00182886 -0.000994124 544.54 24 254.477 0.0474111 9600 0.408487 0.000746064 0.159264 0.438437 0.408011 0.000318049 0.15917 0.437959 1.23954 0.0645441 0.0184368 0.0162668 0.000387138 0.332886 0.333283 
-0.375 73872.4 0.00420259 -2.37419e-05 -0.00733091 0.00845012 -0.0358925 0.000366244 -0.621961 0.622996 0.010319 0.02395 0.0109063 0.00871376 0.0424579 0.194607 0.187615 0.0606087 364.219 0 0 -0.00189222 -0.00102485 602.906 28 258.465 0.0471108 9600 0.424128 0.000767265 0.164775 0.455012 0.423636 0.000316537 0.164679 0.454518 1.2857 0.0668704 0.0191206 0.0170044 0.000360527 0.344378 0.344798 
-0.3875 76248.3 0.00413884 -8.70463e-06 -0.0075511 0.008611 -0.0368675 0.000521923 -0.64263 0.643687 0.0110246 0.0255692 0.0116707 0.00936615 0.043874 0.201093 0.190987 0.062626 376.329 0 0 -0.00195529 -0.0010552 547.63 24 256.327 0.0477463 9600 0.439506 0.00086661 0.170253 0.47133 0.438999 0.000416427 0.170155 0.470821 1.33215 0.0692075 0.0198089 0.0174459 0.000460633 0.355828 0.356256 
-0.4 78741 0.00403874 -2.30992e-05 -0.00777332 0.00875993 -0.037657 0.000646152 -0.663342 0.66441 0.0117558 0.0272062 0.0124633 0.0101298 0.0453071 0.207449 0.194344 0.0646022 388.189 0 0 -0.0020186 -0.00108544 595.913 28 254.195 0.050215 9600 0.454968 0.000951868 0.175763 0.487739 0.454446 0.000491944 0.175666 0.487216 1.3795 0.0715158 0.0205104 0.0177868 0.000552223 0.367305 0.367736 
-0.4125 81074.7 0.00403 -6.38851e-08 -0.00799517 0.00895341 -0.0368912 0.00070182 -0.683855 0.68485 0.0125061 0.0288694 0.013278 0.0110686 0.0467287 0.213712 0.197613 0.0665495 399.879 0 0 -0.00208132 -0.00111537 527.804 22 258.818 0.0470522 9600 0.469704 0.00101033 0.181241 0.503459 0.469166 0.00054413 0.181149 0.502923 1.42635 0.0737933 0.0212033 0.0172263 0.000597282 0.378688 0.37908 
-0.425 83577.6 0.00399643 -2.37605e-05 -0.00822293 0.00914268 -0.0374202 0.000761188 -0.70454 0.705533 0.0132899 0.0306207 0.0141222 0.0121306 0.0481582 0.220119 0.200901 0.0685413 411.828 0 0 -0.00214451 -0.00114506 556.238 24 262.661 0.048662 9600 0.485223 0.00107019 0.186746 0.51992 0.484669 0.000591253 0.186655 0.519369 1.47276 0.0761314 0.0218919 0.0174127 0.000648362 0.390152 0.390541 
-0.43125 84901.3 0.0037774 -3.94516e-05 -0.00832255 0.00913976 -0.0396383 0.000866074 -0.715061 0.71616 0.0137191 0.0315672 0.0145544 0.0127574 0.0488695 0.223503 0.202547 0.0695939 418.145 0 0 -0.0021766 -0.00115971 2376.44 24 2078.24 0.0406009 9600 0.494033 0.00114197 0.189509 0.529135 0.493472 0.000660423 0.189412 0.528575 1.68378 0.0773671 0.0250443 0.0186338 0.000720643 0.395963 0.396402 
-0.4375 86014.1 0.00363053 -2.69153e-05 -0.00841738 0.00916699 -0.0399737 0.0009891 -0.725366 0.726467 0.0141042 0.0324821 0.0149981 0.0133012 0.0495736 0.226729 0.204151 0.0705965 424.161 0 0 -0.00220813 -0.00117426 531.116 22 258.179 0.0484595 9600 0.501928 0.00121848 0.192236 0.537483 0.501358 0.000743475 0.192139 0.536916 1.68378 0.0785481 0.0250443 0.0187662 0.000794375 0.401673 0.402112 
-0.44375 87295.7 0.00339723 -4.28782e-05 -0.0085139 0.00916676 -0.0408629 0.00101647 -0.735779 0.736914 0.0145298 0.0334232 0.0154433 0.0138878 0.0502889 0.229996 0.205771 0.0716127 430.261 0 0 -0.00223997 -0.00118884 636.688 31 260.132 0.0468052 9600 0.510196 0.00124173 0.194995 0.546191 0.509619 0.000757898 0.194898 0.545616 1.68378 0.07974 0.0250443 0.0192197 0.000819281 0.407439 0.407893 
-0.45 88508.3 0.003209 -4.42693e-05 -0.00860974 0.00918843 -0.0407754 0.00104488 -0.746096 0.74721 0.014937 0.0343515 0.0158973 0.014449 0.0510046 0.233179 0.207369 0.0726018 436.195 0 0 -0.00227161 -0.00120335 576.026 26 258.002 0.0483963 9600 0.518038 0.00126848 0.197743 0.554497 0.517453 0.000779131 0.197648 0.553916 1.68378 0.0809076 0.0250443 0.0191102 0.000843436 0.413161 0.413603 
-0.45625 89716.3 0.00303317 -4.76646e-05 -0.00870658 0.00921992 -0.0410931 0.00104416 -0.756412 0.757528 0.0153686 0.0352951 0.0163561 0.0150099 0.0517122 0.236362 0.208936 0.0735923 442.146 0 0 -0.00230314 -0.00121777 545.945 24 258.058 0.0470335 9600 0.52596 0.00128664 0.200484 0.562876 0.525368 0.0007912 0.20039 0.562288 1.68378 0.0820768 0.0250443 0.0192305 0.000848185 0.418878 0.41932 
-0.4625 90866.3 0.00291943 -3.42431e-05 -0.00880457 0.00927603 -0.0432631 0.00125032 -0.766889 0.76811 0.0158155 0.0363279 0.0168287 0.0156426 0.052417 0.239806 0.21054 0.0746621 448.568 0 0 -0.00233504 -0.00123205 519.33 21 257.696 0.048308 9600 0.534689 0.00137952 0.203231 0.572012 0.534089 0.000890684 0.203129 0.571414 1.68378 0.0833281 0.0250443 0.0204216 0.000975328 0.424665 0.425157 
-0.46875 92083.7 0.00279323 -2.61021e-05 -0.00890608 0.00933387 -0.0441009 0.00147748 -0.777283 0.778534 0.0162245 0.0373251 0.0173121 0.0163074 0.0531291 0.243091 0.212125 0.0756824 454.683 0 0 -0.00236684 -0.00124626 492.712 19 258.125 0.0496359 9600 0.543034 0.00149833 0.205973 0.580786 0.542426 0.00103012 0.205871 0.580181 1.68378 0.0845468 0.0250443 0.0208506 0.00111543 0.43042 0.430926 
