applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-1.6 293220 -1.93663 -0.00127734 0.0193781 1.93673 -1.93666 0.00131743 -2.68604 3.31142 0.15123 0.367131 0.177358 0.128105 0.236289 0.579208 0.47941 0.289642 1417.76 0 0 -0.00780989 -0.00141632 370.206 8 275.476 0.0465565 9600 4.60513 0.00300714 0.703001 4.65848 4.60376 0.00101807 0.703671 4.65722 11.1082 0.302817 0.13864 1.1117 0.000742294 1.47175 1.84443 
-1.8 317055 -3.22259 -0.00164696 0.137725 3.22553 -3.22264 0.00166089 -3.13773 4.49786 0.190876 0.553202 0.225152 0.172112 0.293714 0.680522 0.552059 0.364901 1722.87 0 0.497329 -0.00895068 -0.000688798 408.618 10 289.6 0.0463402 9600 6.60434 0.00368403 0.790725 6.65151 6.60301 0.0013537 0.791586 6.65029 12.7628 0.360803 0.157785 1.85646 0.0009539 1.70982 2.52387 
-2 333105 -4.79802 -0.00203632 0.281987 4.8063 -4.79795 0.00200817 -3.6153 6.00756 0.230796 0.798987 0.293955 0.227832 0.351229 0.815081 0.621837 0.46982 2047.13 0 0.78765 -0.00987944 0.000200437 435.219 13 267.18 0.0469564 9600 8.91016 0.00438024 0.878397 8.95335 8.90894 0.00174926 0.879444 8.95224 15.4219 0.419343 0.189228 2.76926 0.00118208 1.95939 3.39234 
-2.1 338557 -5.62696 -0.00220177 0.355662 5.63819 -5.62695 0.00221041 -3.85565 6.82119 0.317525 0.938751 0.343878 0.274491 0.37786 0.881279 0.653427 0.528366 2206.55 0 0.848737 -0.010236 0.000649714 744.805 7 660.51 0.0459786 9600 10.0832 0.00465279 0.922223 10.1253 10.0821 0.0019182 0.923351 10.1242 16.9429 0.44709 0.207426 3.24971 0.00132285 2.08463 3.86087 
-2.2 342880 -6.4459 -0.00238505 0.42639 6.45999 -6.4457 0.0024302 -4.09304 7.63545 0.432837 1.08541 0.39364 0.397597 0.402395 0.944913 0.682413 0.587225 2360.14 0 0.890119 -0.0105261 0.00107936 347.359 7 261.114 0.0467225 9600 11.2231 0.00489584 0.966048 11.2646 11.222 0.00209788 0.967248 11.2636 16.9429 0.4734 0.207426 3.72424 0.00148019 2.20833 4.32975 
-2.3 346266 -7.24944 -0.0025494 0.493721 7.26623 -7.24937 0.0025498 -4.32704 8.44255 0.499519 1.23746 0.443771 0.562801 0.424943 1.00572 0.708827 0.645908 2507.54 0 0.915398 -0.0107582 0.0014876 331.361 6 258.654 0.0501621 9600 12.3252 0.00516772 1.00987 12.3665 12.3242 0.00227497 1.01114 12.3656 16.9429 0.501868 0.207426 4.19002 0.0015725 2.33029 4.79443 
-2.4 348865 -8.03131 -0.00282332 0.557105 8.05061 -8.03165 0.00241702 -4.55681 9.23428 0.657397 1.39362 0.493044 0.754661 0.473894 1.0636 0.732744 0.703831 2649.17 0 0.932508 -0.0109402 0.00187199 399.852 12 256.781 0.0460596 9600 13.3835 0.00554132 1.0536 13.4249 13.3826 0.0025721 1.05492 13.4241 16.9429 0.528846 0.207426 4.64343 0.00155328 2.45011 5.25019 
-2.5 351026 -8.78674 -0.00287793 0.616269 8.80832 -8.7866 0.00285266 -4.78293 10.004 0.832908 1.55318 0.541114 0.97014 0.527198 1.11959 0.754467 0.760779 2784.68 0 0.966597 -0.0110823 0.00223422 336.49 7 252.797 0.046413 9600 14.3963 0.00558082 1.09752 14.4381 14.3955 0.0026056 1.09889 14.4374 16.9978 0.554246 0.214087 5.08098 0.00181047 2.56817 5.69314 
-2.6 352691 -9.51824 -0.00291677 0.671624 9.5419 -9.5168 0.0031976 -5.00483 10.7526 1.02475 1.71498 0.5875 1.20824 0.578426 1.17376 0.77419 0.816628 2914.38 0 0.985888 -0.0111899 0.00257582 388.913 11 255.504 0.0485762 9600 15.367 0.00580204 1.14132 15.4093 15.3663 0.00291097 1.14274 15.4087 17.7355 0.578149 0.223655 5.50426 0.00205951 2.68413 6.12384 
-2.7 353967 -10.2288 -0.00315286 0.723547 10.2544 -10.2288 0.00314159 -5.22354 11.4854 1.23205 1.87868 0.632301 1.46793 0.627724 1.22579 0.795986 0.871434 3038.77 0 1 -0.0112701 0.00290047 437.244 14 259.71 0.0472368 9600 16.3011 0.0059039 1.18517 16.3442 16.3005 0.00290736 1.18663 16.3436 18.3356 0.601273 0.231434 5.91684 0.00203939 2.79849 6.54527 
-2.8 354970 -10.9157 -0.00330013 0.771943 10.9429 -10.9157 0.00326593 -5.43861 12.1955 1.44627 2.04349 0.675237 1.74685 0.674914 1.27584 0.816044 1.05142 3158.05 0 1 -0.0113267 0.00320812 416.291 13 262.362 0.0472373 9600 17.1972 0.00609939 1.229 17.2411 17.1966 0.00309423 1.2305 17.2406 18.8483 0.79888 0.238226 6.31494 0.00214317 2.91108 6.95362 
-3.2 357108 -13.4612 -0.00373533 0.935924 13.4937 -13.4614 0.00373348 -6.26925 14.8497 2.29283 2.71107 0.830949 3.02586 0.846131 1.63492 0.883336 1.12881 3593.21 0 1 -0.0113968 0.00431602 410.368 12 260.189 0.0472993 9600 20.4654 0.00646321 1.4043 20.5135 20.4651 0.0035903 1.40589 20.5133 23.5355 0.79888 0.295416 7.7903 0.0025487 3.34694 8.47885 
