applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-1.4 144643 -0.406482 -0.000258803 -0.570399 0.700417 -0.402113 0.00186512 -1.76293 1.80821 0.0445689 0.0614495 0.0490293 0.0401932 0.109634 0.285633 0.388883 0.113493 588.916 0 0 -0.0036021 -0.00144087 631.92 31 262.611 0.0459615 9600 1.51399 0.00232042 0.614895 1.63409 1.51316 0.00154709 0.615134 1.63342 4.04495 0.128478 0.0679979 0.23552 0.0010648 0.975685 1.00371 
-1.5 154754 -0.46844 0.00324752 -0.606438 0.766299 -0.475725 0.00626446 -1.89363 1.95248 0.0516972 0.0722633 0.0567972 0.0475967 0.117038 0.309468 0.404065 0.122769 638.31 0 0 -0.00388173 -0.00149686 716.486 37 263.701 0.0473244 9600 1.68278 0.0075354 0.658828 1.80717 1.6819 0.00631077 0.659065 1.80643 4.04495 0.138531 0.0679979 0.278378 0.00373295 1.04764 1.084 
-1.55 159747 -0.51524 0.000634645 -0.622699 0.808224 -0.515156 0.00316558 -1.96053 2.02708 0.0552544 0.0779825 0.0609377 0.0513039 0.120865 0.321066 0.411408 0.127465 662.771 0 0 -0.00403135 -0.00151769 1433.3 46 874.388 0.0613032 9600 1.78583 0.00338578 0.680733 1.91118 1.78493 0.0026079 0.681002 1.91043 4.04495 0.143077 0.0679979 0.301291 0.00172796 1.08441 1.12548 
-1.6 164775 -0.556274 -0.000295407 -0.639506 0.84759 -0.56146 0.00344081 -2.02727 2.10359 0.0591325 0.0840969 0.0652072 0.0552278 0.124934 0.332988 0.418676 0.132269 687.984 0 0 -0.00417759 -0.00153792 598.054 29 264.813 0.0455253 9600 1.88553 0.00277776 0.702764 2.01224 1.8846 0.00194866 0.703034 2.01147 4.04495 0.147702 0.0679979 0.328125 0.00175743 1.12105 1.16808 
-1.65 169728 -0.601985 -0.000607982 -0.655643 0.890087 -0.602735 0.0019715 -2.0943 2.17931 0.0630393 0.0905331 0.0697488 0.0593558 0.128786 0.345204 0.42606 0.137124 713.525 0 0 -0.00432664 -0.00155487 719.47 38 261.352 0.0451236 9600 1.99013 0.00210157 0.724623 2.11794 1.98917 0.00112542 0.724911 2.11714 4.04495 0.152837 0.0679979 0.352181 0.000941045 1.15788 1.21026 
-1.7 174705 -0.649855 -0.000733382 -0.671525 0.934482 -0.651573 0.00190035 -2.16185 2.25791 0.0671699 0.0973939 0.0742917 0.0636153 0.132637 0.357693 0.433002 0.142133 739.757 0 0 -0.00447693 -0.00156877 604.505 29 261.824 0.0459355 9600 2.09965 0.00215146 0.746611 2.22845 2.09867 0.0011256 0.74691 2.22762 4.05343 0.158438 0.0693757 0.380606 0.000898881 1.19494 1.25409 
-1.75 179704 -0.689843 0.00126131 -0.688455 0.974605 -0.690121 0.00335141 -2.22837 2.33279 0.071391 0.104458 0.0790608 0.068137 0.136615 0.370081 0.440162 0.147149 765.864 0 0 -0.00462053 -0.00158355 618.522 31 260.51 0.0456877 9600 2.19797 0.00418955 0.76858 2.32848 2.19697 0.00326912 0.768891 2.32763 4.21191 0.163968 0.0720516 0.403163 0.00179524 1.23155 1.29586 
-1.8 184586 -0.754969 -0.000100859 -0.702558 1.03129 -0.75173 0.00279833 -2.29746 2.41732 0.0758159 0.11226 0.0842027 0.072563 0.140507 0.382932 0.447111 0.152401 793.512 0 0 -0.00477801 -0.00158891 525.257 22 262.174 0.0466181 9600 2.32685 0.00294021 0.790536 2.45748 2.32583 0.0019426 0.790881 2.45662 4.3922 0.16988 0.0752299 0.438967 0.00140282 1.26933 1.34309 
-1.85 189488 -0.812616 -0.00155703 -0.716973 1.0837 -0.812591 0.00144062 -2.36645 2.50207 0.0804138 0.120302 0.0892956 0.0771417 0.144482 0.395763 0.453925 0.15766 820.986 0 0 -0.00493365 -0.00159246 497.452 19 264.968 0.0467476 9600 2.4534 0.00179455 0.812484 2.58444 2.45236 0.000529791 0.812834 2.58355 4.57639 0.175805 0.078468 0.47426 0.000577545 1.30706 1.39045 
-1.9 194408 -0.861562 0.000670495 -0.732484 1.13085 -0.861683 0.00345383 -2.43424 2.58225 0.0851462 0.128679 0.0946097 0.0821488 0.148313 0.40883 0.460827 0.163053 848.771 0 0 -0.0050823 -0.00159723 536.913 22 262.154 0.0462519 9600 2.56725 0.00416772 0.834416 2.69945 2.56618 0.00319258 0.834777 2.69855 4.768 0.181629 0.0814195 0.502987 0.00180503 1.34428 1.4353 
-1.925 196910 -0.875269 -0.00103449 -0.741432 1.14709 -0.876593 0.00240294 -2.46714 2.61824 0.0875774 0.132454 0.0972536 0.0844372 0.15022 0.414166 0.464141 0.165554 860.909 0 0 -0.00515057 -0.00160214 2193.07 27 1857.78 0.0439389 9600 2.61207 0.00275228 0.845405 2.74548 2.61099 0.00160389 0.84576 2.74456 5.47488 0.184431 0.0939546 0.511591 0.00114502 1.36241 1.4553 
-1.95 199248 -0.926967 0.000647131 -0.746165 1.18997 -0.926376 0.00352196 -2.50384 2.66972 0.0899546 0.137696 0.100307 0.0870551 0.1522 0.422069 0.46771 0.168586 877.515 0 0 -0.00523924 -0.00159446 765.386 41 261.668 0.0458023 9600 2.70196 0.00409583 0.856361 2.83442 2.70087 0.00312663 0.856742 2.8335 5.47488 0.187722 0.0939546 0.540615 0.00181372 1.38233 1.48428 
-1.975 201611 -0.971126 0.00172775 -0.75229 1.22843 -0.963999 0.0036069 -2.53923 2.71606 0.0924697 0.142545 0.103505 0.0894856 0.15416 0.428831 0.470753 0.171483 892.541 0 0 -0.00532016 -0.00159068 492.433 20 261.603 0.0470328 9600 2.77685 0.00414415 0.867257 2.90913 2.77575 0.00318776 0.86766 2.9082 5.47488 0.190876 0.0939546 0.56248 0.00182739 1.40162 1.51027 
-2 204039 -1.00294 -0.000637171 -0.758576 1.25751 -0.999457 0.00233952 -2.57468 2.76186 0.0949092 0.147309 0.105992 0.0919316 0.156176 0.43546 0.47406 0.174275 907.02 0 0 -0.00540165 -0.00158528 587.184 26 262.174 0.0463207 9600 2.85082 0.00280567 0.87831 2.98305 2.84971 0.00161387 0.878721 2.98211 5.47488 0.194011 0.0939546 0.583086 0.00110906 1.42097 1.53595 
-2.025 206507 -1.01658 -0.000235623 -0.766934 1.27343 -1.02016 0.00321864 -2.60816 2.80058 0.0974639 0.151791 0.108666 0.0946594 0.158062 0.441808 0.477953 0.177051 920.556 0 0 -0.00547261 -0.0015863 547.734 23 262.011 0.0451124 9600 2.9017 0.00389004 0.889306 3.03492 2.90058 0.00278947 0.889698 3.03396 5.47488 0.196935 0.0939546 0.595177 0.0016177 1.43939 1.55759 
-2.05 208908 -1.03933 0.00186721 -0.774527 1.29619 -1.04387 0.00477639 -2.64205 2.84079 0.10012 0.156644 0.111552 0.0975228 0.160076 0.448638 0.480692 0.17998 935.015 0 0 -0.00554597 -0.00158521 662.681 32 258.658 0.0471857 9600 2.95919 0.00689422 0.900207 3.09309 2.95806 0.00551676 0.900599 3.09212 5.47488 0.199956 0.0939546 0.609111 0.0027261 1.45801 1.58013 
-2.075 211194 -1.09433 -0.00559112 -0.779306 1.34347 -1.09155 -0.000821359 -2.67873 2.89259 0.10273 0.162224 0.114872 0.0999723 0.161974 0.455636 0.483764 0.183103 951.128 0 0 -0.00563221 -0.00157484 489.969 19 255.462 0.0454567 9600 3.04929 0.0062016 0.911076 3.1825 3.04815 0.00477809 0.911487 3.18152 5.47488 0.203308 0.0939546 0.636361 0.00179038 1.47787 1.60906 
-2.1 213611 -1.13541 -5.85604e-05 -0.784735 1.3802 -1.13778 0.00340058 -2.71516 2.94392 0.105483 0.16768 0.11774 0.102497 0.163823 0.462617 0.486969 0.186046 966.59 0 0 -0.00571654 -0.00156438 655.607 32 257.084 0.046678 9600 3.13367 0.0040647 0.922175 3.26654 3.13252 0.00292355 0.922598 3.26556 5.54724 0.206588 0.0952266 0.663578 0.00168584 1.4977 1.63812 
-2.15 218334 -1.21549 -0.00455815 -0.796124 1.45301 -1.22074 0.000418649 -2.78715 3.04277 0.110867 0.178951 0.12415 0.107948 0.167652 0.476454 0.493618 0.192227 997.857 0 0 -0.00588026 -0.00154452 1419.41 44 886.88 0.0451093 9600 3.29493 0.00456989 0.944132 3.42753 3.29376 0.00294346 0.944564 3.42652 5.97855 0.213148 0.102789 0.711569 0.00103305 1.53687 1.69361 
-2.2 222983 -1.32154 -0.00103676 -0.805515 1.54768 -1.31858 0.00284521 -2.86122 3.15044 0.116587 0.19132 0.130794 0.113837 0.171438 0.491059 0.499571 0.198726 1030.9 0 0 -0.00605107 -0.00151575 635.316 32 255.07 0.0456531 9600 3.47921 0.00324878 0.966155 3.61087 3.47802 0.00191752 0.966642 3.60985 5.9927 0.219979 0.102932 0.768687 0.00131808 1.57709 1.75445 
-2.25 227633 -1.4118 -0.00241143 -0.815704 1.63051 -1.41291 0.00175349 -2.93457 3.257 0.122568 0.203907 0.137426 0.11983 0.175526 0.505261 0.505738 0.205218 1063.4 0 0 -0.00621653 -0.0014865 565.74 25 257.439 0.045208 9600 3.6552 0.0026843 0.988145 3.78641 3.65399 0.00103011 0.988636 3.78538 6.22036 0.226783 0.106885 0.823407 0.00060897 1.61693 1.81451 
-2.3 232203 -1.50891 -0.00153377 -0.825021 1.71973 -1.50874 0.00240476 -3.00847 3.36559 0.12846 0.217336 0.144194 0.126151 0.179093 0.519821 0.511869 0.212067 1097.01 0 0 -0.00638405 -0.00145255 674.322 34 254.347 0.0444838 9600 3.83798 0.00297498 1.01005 3.96866 3.83676 0.00150211 1.01056 3.96762 6.4572 0.233732 0.110923 0.879223 0.00102488 1.65706 1.87587 
-2.35 236784 -1.59418 0.00266495 -0.835768 1.79998 -1.59448 0.00634484 -3.08094 3.46909 0.134627 0.231255 0.151332 0.133274 0.18325 0.534887 0.517525 0.219116 1130.97 0 0 -0.00654205 -0.00142158 849.745 50 255 0.0469555 9600 4.00508 0.00862043 1.03195 4.1359 4.00385 0.00699342 1.03247 4.13483 6.67862 0.240544 0.114574 0.929317 0.00356832 1.69653 1.93439 
-2.375 239073 -1.63783 -0.00365175 -0.840636 1.84097 -1.64077 0.00152778 -3.11788 3.52325 0.137636 0.237777 0.154788 0.135844 0.186342 0.541081 0.520415 0.222283 1146.07 0 0 -0.00662387 -0.0014027 1405.32 37 931.349 0.0421578 9600 4.09514 0.00347591 1.04292 4.22586 4.0939 0.00158488 1.04343 4.22478 6.91511 0.244044 0.118794 0.955881 0.000450536 1.71657 1.96477 
