applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 11904.7 0.0428904 5.15391e-05 -0.0259654 0.0501377 0.0428888 7.57555e-05 -0.140642 0.147036 0.00015519 0.000527966 0.000177495 0.000112986 0.00716343 0.0233687 0.0821934 0.0108875 54.069 0 0 -0.000349823 -0.000221413 325.069 5 263.991 0.0640873 9600 0.0385029 0.000141286 0.0439384 0.0584216 0.0384085 4.70154e-05 0.0439524 0.0583698 0.362257 0.00968323 0.00607546 0.0253528 3.2011e-05 0.078532 0.0825229 
-0.2 23799 0.0860458 -4.84435e-05 -0.0519616 0.100518 0.0860233 9.57257e-05 -0.281338 0.294195 0.000630677 0.0021331 0.000720704 0.000489684 0.0143808 0.046961 0.117174 0.0218948 108.678 0 0 -0.000700163 -0.000436992 337.27 5 279.5 0.0535143 9600 0.0791008 0.000222872 0.0878903 0.118244 0.0789128 1.91962e-05 0.0879188 0.11814 0.504686 0.0195707 0.00825827 0.0508616 3.22324e-05 0.1571 0.165128 
-0.3 35678.7 0.124527 -0.000372713 -0.0774578 0.146652 0.121189 -0.000149055 -0.422586 0.43962 0.00142732 0.00482328 0.00164942 0.00110099 0.0216232 0.0706014 0.144797 0.0329372 163.416 0 0 -0.00105353 -0.00064604 405.188 12 260.549 0.0521941 9600 0.126899 0.000593683 0.131842 0.182992 0.126618 0.000290514 0.13188 0.182824 0.747449 0.0296158 0.0123012 0.0718631 0.000216847 0.235894 0.246597 
-0.4 47513.1 0.174566 -0.000108671 -0.1039 0.203147 0.174561 0.000236641 -0.562709 0.589163 0.00256284 0.00869441 0.00298037 0.00204538 0.0289469 0.0947686 0.168744 0.0442405 219.398 0 0 -0.00140211 -0.000849276 323.97 5 263.212 0.0486421 9600 0.165777 0.000476491 0.175782 0.241623 0.165405 7.56899e-05 0.175842 0.241411 0.860793 0.0400551 0.0141325 0.103246 8.77579e-05 0.314261 0.330786 
-0.5 59334.6 0.219388 -0.000162525 -0.129806 0.254913 0.21936 0.000292502 -0.703467 0.736875 0.00404866 0.013715 0.00473427 0.00330485 0.0363013 0.119001 0.190348 0.0555883 275.55 0 0 -0.00175406 -0.00104534 315.741 5 258.61 0.0491153 9600 0.212716 0.00059054 0.219727 0.305824 0.212254 9.09791e-05 0.219804 0.305558 1.05153 0.050673 0.0172848 0.129768 0.000105006 0.392892 0.413768 
-0.6 71130.4 0.264486 -0.000220763 -0.15565 0.306887 0.264478 0.00035057 -0.84429 0.884745 0.00589592 0.0199411 0.0069348 0.00435192 0.0436976 0.143464 0.210412 0.0670572 332.251 0 0 -0.0021067 -0.00123415 323.23 5 266.479 0.04839 9600 0.262353 0.000706636 0.263671 0.371957 0.261801 0.000109302 0.263766 0.371635 1.25091 0.0615557 0.0206154 0.15649 0.000122776 0.471567 0.496855 
-0.7 82898.5 0.309663 -0.000278457 -0.1814 0.358883 0.30965 0.000409747 -0.985207 1.03272 0.00811775 0.0274064 0.00960496 0.00609315 0.0511314 0.168155 0.229361 0.0786468 389.5 0 0 -0.00246018 -0.00141524 320.317 5 264.1 0.0496537 9600 0.315113 0.000824536 0.307614 0.440367 0.314474 0.000130754 0.307728 0.439989 1.45841 0.072722 0.02406 0.183258 0.000139715 0.550299 0.580011 
-0.8 94637.6 0.354671 -0.000338788 -0.207019 0.410668 0.354662 0.000469525 -1.12625 1.18078 0.010728 0.0361473 0.012771 0.00820083 0.0585994 0.193081 0.247478 0.09036 447.311 0 0 -0.00281464 -0.00158813 322.032 5 264.849 0.0490989 9600 0.371464 0.000942545 0.351555 0.511447 0.370738 0.000153098 0.351689 0.511011 1.6724 0.0841859 0.0276197 0.209949 0.00015546 0.629107 0.663215 
-1.2 141269 0.522584 -0.00069463 -0.306797 0.605986 0.522159 0.000633822 -1.6932 1.77188 0.0253786 0.0845238 0.0310082 0.0225398 0.0911074 0.295062 0.315572 0.138404 683.949 0 0 -0.00424849 -0.00218394 358.936 8 265.569 0.0503742 9600 0.650504 0.00148046 0.527311 0.837385 0.649449 0.000272013 0.527534 0.836706 3.24352 0.133381 0.0534431 0.309584 0.000154933 0.945787 0.995166 
-1.6 187223 0.617045 -0.000920519 -0.394948 0.732618 0.617074 0.000962704 -2.27167 2.35399 0.0476942 0.15521 0.0600011 0.0530947 0.126124 0.399661 0.381282 0.18784 926.757 0 0 -0.00573872 -0.00257007 360.748 8 265.314 0.0483633 9600 1.1012 0.0019878 0.70302 1.30648 1.09986 0.000425689 0.703362 1.30553 4.28223 0.188655 0.0707038 0.36726 0.000231705 1.26823 1.32033 
-1.8 209796 0.542778 -0.00110926 -0.422627 0.687911 0.542781 0.00117313 -2.57734 2.63387 0.0622149 0.197136 0.0795051 0.0723891 0.144531 0.450353 0.413055 0.211827 1044.44 0 0 -0.00655919 -0.00261336 511.041 8 421.485 0.0493821 9600 1.52898 0.0023193 0.790861 1.72141 1.52751 0.000592779 0.791285 1.7203 5.67149 0.217788 0.0941055 0.325474 0.00028104 1.43739 1.47378 
-2 231508 0.107868 -0.00136007 -0.403958 0.418114 0.107855 0.00148639 -2.92935 2.93134 0.0792728 0.234522 0.103016 0.0898326 0.163023 0.490979 0.441995 0.231162 1139.16 0 0 -0.00757619 -0.00236486 341.961 7 264.52 0.0486829 9600 2.48857 0.00284724 0.878665 2.63914 2.48702 0.000884483 0.879221 2.63786 5.67149 0.244276 0.0941055 0.0743246 0.000387526 1.62873 1.63043 
-2.1 241023 -0.527722 -0.00164421 -0.34216 0.628941 -0.527749 0.00166861 -3.15783 3.20163 0.0886898 0.241636 0.115944 0.0923179 0.172429 0.497692 0.452417 0.239805 1156.21 0 0 -0.00826816 -0.00194785 457.825 7 377.004 0.0448674 9600 3.555 0.00317031 0.922528 3.67275 3.55345 0.001022 0.923197 3.67142 7.2757 0.253075 0.122188 0.294016 0.00045212 1.74939 1.77392 
-2.15 244941 -1.01013 -0.00180161 -0.29114 1.05125 -1.01022 0.00181574 -3.29219 3.4437 0.0935368 0.241636 0.12245 0.0923179 0.186554 0.497692 0.455686 0.256662 1156.21 0 0 -0.00865726 -0.00163399 684.882 6 616.882 0.0458703 9600 4.30794 0.00341757 0.944444 4.41025 4.30641 0.00114116 0.945185 4.40892 7.37595 0.255262 0.123875 0.573791 0.000524498 1.81925 1.9076 
-2.2 248150 -1.57666 -0.00196849 -0.23031 1.59339 -1.57673 0.00198004 -3.43635 3.78082 0.0983424 0.264092 0.128719 0.0923179 0.201655 0.497692 0.463651 0.276303 1194.18 0 0 -0.00904334 -0.0012729 341.741 6 267.881 0.0477769 9600 5.16438 0.00367279 0.96635 5.25402 5.1629 0.00127728 0.967166 5.2527 7.42082 0.261305 0.124136 0.902361 0.000610124 1.89373 2.09773 
-2.25 250696 -2.18652 -0.00212753 -0.164927 2.19273 -2.18668 0.0021476 -3.58506 4.19932 0.103074 0.303131 0.134723 0.0923179 0.216756 0.497692 0.486173 0.298022 1272.87 0 0 -0.0094014 -0.000894289 330.739 6 257.634 0.0480813 9600 6.06504 0.00389957 0.988251 6.14503 6.0636 0.00144055 0.989142 6.14375 7.95935 0.274908 0.134558 1.25615 0.000704231 1.97029 2.33666 
-2.3 252650 -2.81086 -0.00228577 -0.0987169 2.8126 -2.81086 0.00230128 -3.73461 4.67421 0.107757 0.344975 0.140607 0.0923179 0.231254 0.516258 0.507305 0.322195 1351.19 0 0 -0.0097187 -0.000518593 331.982 6 257.964 0.0477722 9600 6.96942 0.00415283 1.01015 7.04224 6.96803 0.00156425 1.01111 7.04101 8.49649 0.288257 0.143574 1.61821 0.000792958 2.04718 2.60951 
-2.35 254186 -3.42496 -0.00243277 -0.0346076 3.42514 -3.42503 0.00243976 -3.88204 5.17697 0.112377 0.388354 0.150938 0.0935549 0.24479 0.548284 0.526867 0.35018 1426.88 0 0.471222 -0.00999273 -0.000160042 321.285 5 261.515 0.0479958 9600 7.8459 0.00438343 1.03204 7.91349 7.84458 0.00169301 1.03307 7.91231 9.018 0.301061 0.151569 1.97444 0.000877431 2.12299 2.89922 
-2.4 255386 -4.02162 -0.00257607 0.0265405 4.02171 -4.02168 0.00258853 -4.02652 5.69094 0.116973 0.432661 0.169199 0.103231 0.257325 0.57875 0.544644 0.380005 1499.39 0 0.727415 -0.0102263 0.000177427 326.15 5 264.56 0.047338 9600 8.68654 0.00458071 1.05394 8.75024 8.68527 0.00182008 1.05502 8.74911 9.4905 0.313214 0.158199 2.32051 0.000971214 2.19734 3.19579 
-2.45 256340 -4.59631 -0.00272271 0.0842853 4.59708 -4.59635 0.00271654 -4.1676 6.20446 0.121563 0.477443 0.187043 0.106706 0.268891 0.607597 0.560854 0.409261 1568.53 0 0.830866 -0.0104248 0.000493009 319.161 5 263.317 0.0464773 9600 9.48726 0.00478096 1.07584 9.54806 9.48605 0.00195612 1.07698 9.54699 9.89959 0.324728 0.163568 2.65381 0.00105445 2.27 3.49223 
-2.5 257101 -5.14939 -0.00285339 0.138756 5.15126 -5.14934 0.00282643 -4.30541 6.7121 0.126129 0.522506 0.204399 0.107096 0.279589 0.634947 0.575808 0.4379 1634.69 0 0.881121 -0.0105934 0.000788358 314.104 5 256.415 0.0473963 9600 10.2503 0.00495223 1.09774 10.3089 10.2491 0.0020759 1.09892 10.3079 10.2811 0.335649 0.168438 2.97453 0.00113179 2.34107 3.7853 
-2.6 258204 -6.19348 -0.00307624 0.238517 6.19807 -6.19343 0.00307946 -4.57184 7.69808 0.154836 0.612967 0.238021 0.135205 0.298721 0.685904 0.602254 0.493098 1758.49 0 0.930452 -0.0108584 0.00132532 541.755 7 464.179 0.0419915 9600 11.6723 0.00522275 1.14154 11.728 11.6713 0.0022767 1.14281 11.7271 13.4503 0.355888 0.222876 3.58004 0.00130695 2.47871 4.35439 
-2.7 258886 -7.16745 -0.00328039 0.3279 7.17495 -7.16748 0.00327983 -4.82788 8.64183 0.22668 0.703938 0.27065 0.217272 0.315408 0.733151 0.624984 0.545864 1872.7 0 0.959768 -0.0110488 0.00180413 336.012 6 264.273 0.0475093 9600 12.979 0.0054713 1.18535 13.033 12.978 0.00247827 1.18668 13.0322 13.4503 0.376735 0.222876 4.14489 0.0014548 2.61126 4.89886 
