applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 12190.2 0.0389316 -3.47897e-06 -0.0402479 0.0559961 0.0388591 -7.15433e-05 -0.126414 0.132251 0.00018037 0.000505918 0.000200292 0.000135342 0.00728626 0.0231701 0.0819915 0.0090812 53.6308 0 0 -0.000261632 -0.000165447 306.913 5 252.035 0.0658954 9600 0.0277279 9.87135e-05 0.0439281 0.0519473 0.0276569 2.11306e-05 0.0439386 0.0519183 0.364691 0.0101761 0.00361142 0.0226689 6.96194e-05 0.0706515 0.0741992 
-0.2 24365 0.0784698 4.5861e-05 -0.08049 0.112411 0.078408 0.000160322 -0.252751 0.264634 0.000721485 0.00203599 0.000812528 0.000506979 0.0146061 0.0464521 0.1169 0.0182486 107.573 0 0 -0.00052334 -0.000327622 322.764 5 265.372 0.0535171 9600 0.0562675 0.000209586 0.0878435 0.10432 0.0561261 7.18343e-05 0.0878647 0.104261 0.517417 0.0205733 0.00522196 0.0457366 6.33961e-05 0.141266 0.148486 
-0.3 36531.6 0.118529 -6.81986e-06 -0.120752 0.169205 0.118447 0.000217601 -0.379153 0.397224 0.00163661 0.00461106 0.00184953 0.00116828 0.0219708 0.0698631 0.1442 0.0275064 161.865 0 0 -0.00078542 -0.000486537 324.458 5 265.857 0.0494499 9600 0.0858024 0.000291977 0.131774 0.157246 0.0855911 7.86185e-05 0.131806 0.157158 0.680192 0.0311109 0.00680929 0.0691013 8.01073e-05 0.211927 0.222908 
-0.4 48697 0.156877 -0.000206367 -0.160907 0.224726 0.153195 0.00077836 -0.505862 0.52855 0.00293503 0.00822221 0.00333692 0.00215448 0.0294733 0.0932408 0.167875 0.0368551 216.114 0 0 -0.00104877 -0.000641834 362.251 8 268.194 0.0502998 9600 0.119072 0.000435992 0.175746 0.212285 0.118791 0.000163804 0.175785 0.212159 0.915579 0.0419143 0.00919436 0.0894791 0.000353627 0.282717 0.296539 
-0.5 60824.2 0.200475 -0.000139918 -0.201244 0.284059 0.20041 0.000332822 -0.632003 0.663017 0.00462141 0.0129859 0.00524995 0.00348521 0.0369805 0.117088 0.188799 0.0462957 271.557 0 0 -0.00131052 -0.000793935 330.544 5 269.066 0.0508646 9600 0.147868 0.000453263 0.219635 0.264772 0.147518 9.26775e-05 0.219691 0.264623 1.06729 0.0527192 0.0108028 0.116949 0.000111747 0.353301 0.372154 
-0.6 72948.7 0.242371 -0.000189905 -0.24145 0.342114 0.242305 0.00039643 -0.758457 0.796222 0.00671055 0.0188344 0.00764865 0.0051219 0.0446494 0.140912 0.208329 0.0558308 326.988 0 0 -0.00157362 -0.000942151 329.44 5 270.085 0.0504318 9600 0.180552 0.000540631 0.263562 0.319475 0.180135 0.000108733 0.263631 0.319295 1.26096 0.063809 0.0129887 0.141415 0.000129621 0.424019 0.446979 
-0.7 85058 0.284834 -0.000251756 -0.28163 0.400557 0.284757 0.000461148 -0.884942 0.929629 0.00921198 0.0258215 0.0105339 0.00708592 0.0524147 0.164872 0.226677 0.0654638 382.804 0 0 -0.00183709 -0.0010865 330.641 5 268.803 0.0479561 9600 0.214464 0.000626331 0.307489 0.374894 0.213979 0.000122905 0.307571 0.374683 1.46099 0.0750905 0.0152162 0.166212 0.000147593 0.494761 0.521934 
-0.8 97152.6 0.32779 -0.00031526 -0.321769 0.459327 0.327712 0.000523842 -1.01147 1.06324 0.0121365 0.0339731 0.0139269 0.00832126 0.0602786 0.18897 0.244132 0.0751971 439.018 0 0 -0.002101 -0.0012268 331.067 5 270.027 0.0483004 9600 0.249785 0.000712559 0.351417 0.431146 0.249233 0.00013871 0.351512 0.430903 1.66806 0.0865716 0.0174917 0.191309 0.000163466 0.565537 0.597019 
-1.2 145358 0.50354 -0.000572571 -0.481647 0.696804 0.50338 0.000788176 -1.51825 1.59952 0.0283146 0.0787483 0.0329601 0.0255427 0.0927862 0.286743 0.308672 0.115169 667.918 0 0 -0.00316208 -0.00174366 350.55 7 267.181 0.0470029 9600 0.408236 0.00105701 0.527115 0.666714 0.407424 0.000205932 0.527268 0.666338 3.1491 0.134553 0.0316163 0.294006 0.000221129 0.849077 0.898538 
-1.6 193254 0.68052 -0.000929425 -0.63963 0.933935 0.680432 0.00110512 -2.02697 2.13813 0.0523293 0.144188 0.0618815 0.0587554 0.127105 0.389007 0.370078 0.15691 903.049 0 0 -0.00423483 -0.00217778 359.781 8 263.395 0.0473485 9600 0.605517 0.00143466 0.70281 0.927683 0.60446 0.000314446 0.703033 0.927161 4.06527 0.186072 0.0405616 0.397613 0.000289852 1.13377 1.20147 
