applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 15823.4 -0.11513 -5.80919e-05 -0.00219444 0.11515 -0.115137 7.52899e-05 -0.16448 0.200774 0.000303851 0.000727442 0.000349933 0.000280815 0.00916205 0.0289583 0.0996247 0.0150993 64.5007 0 0 -0.000491649 -0.000237287 348.12 7 259.629 2.44413 9600 0.219731 0.0001659 0.0439684 0.224087 0.219615 1.55928e-05 0.0439952 0.223978 0.571064 0.0126473 0.00672272 0.0661833 4.91419e-05 0.0900688 0.11177 
-0.2 31478.3 -0.243802 -0.00013 -0.00303932 0.243821 -0.243796 0.0001033 -0.330267 0.410503 0.00122094 0.00297791 0.0014238 0.00113266 0.0188212 0.0583773 0.142314 0.0304651 130.379 0 0 -0.000990597 -0.000457598 348.701 7 257.456 2.44696 9600 0.460566 0.000345952 0.0879201 0.468883 0.460336 3.55578e-05 0.087976 0.468667 0.896881 0.0256571 0.010224 0.140205 7.25976e-05 0.180731 0.228738 
-0.3 46978.8 -0.387933 -0.000201495 -0.00236612 0.38794 -0.387922 0.000173405 -0.497606 0.630948 0.00276246 0.00687257 0.00323752 0.00253411 0.0290338 0.0882869 0.176861 0.0461674 197.845 0 0 -0.00149754 -0.000658763 323.983 7 238.29 2.43414 9600 0.725316 0.000519697 0.13188 0.737208 0.724974 5.62322e-05 0.131968 0.736888 1.23077 0.0390681 0.013807 0.223193 0.000118845 0.272106 0.351933 
-0.4 62273.7 -0.549823 -0.000276746 4.56982e-05 0.549823 -0.549812 0.000247414 -0.666684 0.864153 0.00493612 0.0125582 0.00582118 0.00477482 0.0398556 0.118681 0.209431 0.0622838 267.094 0 0 -0.00201278 -0.000838115 342.717 7 253.691 2.40305 9600 1.0172 0.000699464 0.175837 1.03228 1.01675 8.3425e-05 0.17596 1.03186 1.58565 0.0529143 0.0176172 0.316481 0.000167437 0.364276 0.482552 
-0.5 77328.2 -0.732035 -0.000361536 0.00442816 0.732049 -0.732086 0.00033139 -0.837742 1.11255 0.00774779 0.0202142 0.00918714 0.00743415 0.0513457 0.149539 0.240318 0.0789149 338.352 0 0 -0.00253655 -0.000992749 339.411 7 251.808 2.45265 9600 1.33976 0.000890483 0.219793 1.35767 1.33921 0.000120679 0.219954 1.35715 2.01647 0.0672346 0.0221231 0.421592 0.000219908 0.457346 0.622017 
-0.6 91933.4 -0.937069 -0.000519735 0.0110782 0.937134 -0.937053 0.000412867 -1.01099 1.37847 0.0111953 0.0300647 0.013376 0.0108094 0.0635655 0.180869 0.2704 0.096481 411.905 0 0 -0.00306886 -0.00111961 364.637 8 263.882 2.42322 9600 1.69653 0.00113072 0.263715 1.7169 1.69587 0.000202112 0.263919 1.71628 2.46065 0.0820854 0.0271126 0.539866 0.000273885 0.551416 0.771696 
-0.7 106480 -1.16887 -0.000531227 0.0201406 1.16904 -1.16886 0.000501165 -1.18678 1.66574 0.0152751 0.0423402 0.0183876 0.0143958 0.0765583 0.212445 0.300171 0.115449 487.811 0 0 -0.00360862 -0.00121466 348.219 7 260.411 2.45169 9600 2.09236 0.00129243 0.307682 2.11486 2.09161 0.000218891 0.307932 2.11415 2.90945 0.0974456 0.0323932 0.673713 0.000330994 0.64663 0.93382 
-0.8 120453 -1.42959 -0.000631544 0.0319885 1.42994 -1.42961 0.000593102 -1.36529 1.97682 0.0199758 0.0573713 0.0244093 0.0183797 0.0903766 0.244277 0.329972 0.135812 566.487 0 0 -0.0041552 -0.00127513 341.955 7 254.119 2.3903 9600 2.53032 0.00150846 0.351619 2.55463 2.52948 0.00028314 0.351919 2.55384 3.36778 0.113405 0.0380522 0.824354 0.000390715 0.74308 1.10983 
-1.2 170581 -2.8179 -0.00104892 0.110624 2.82007 -2.8179 0.00105575 -2.1106 3.52069 0.0443975 0.152321 0.0779827 0.0368045 0.153809 0.368753 0.452613 0.236634 910.784 0 0 -0.0063511 -0.00111547 412.934 12 262.407 2.41278 9600 4.76381 0.00243403 0.527299 4.7929 4.76271 0.000635364 0.527842 4.79187 7.38088 0.183121 0.0825222 1.62732 0.000690535 1.14289 1.98856 
-1.6 208060 -4.75843 -0.00154437 0.234499 4.7642 -4.75842 0.00156126 -2.90118 5.57309 0.105175 0.319399 0.181595 0.0893121 0.225209 0.504905 0.574582 0.380293 1293.43 0 0.856562 -0.00831611 -0.000340051 439.369 14 256.961 2.38622 9600 7.70666 0.00347847 0.702852 7.73864 7.70549 0.00111527 0.703677 7.73755 10.9197 0.259254 0.12096 2.75088 0.00102716 1.56251 3.16366 
