applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 16883 -0.0102085 -0.000534092 -0.00605089 0.011879 -0.012855 -0.000846699 -0.160739 0.161254 0.00022399 0.00109203 0.000233863 0.000176413 0.0104986 0.0344639 0.080908 0.00953128 78.128 0 0 -0.000471144 -0.000270283 422.896 12 279.822 0.0718293 9600 0.111143 0.00107745 0.0439768 0.119532 0.111021 0.000979414 0.0439914 0.119423 0.566166 0.0134992 0.00709006 0.00642057 0.00064756 0.0890087 0.0892424 
-0.2 33726.5 -0.00146167 -0.000202837 -0.0141317 0.0142085 -0.000791186 -4.82004e-06 -0.319144 0.319145 0.000897889 0.00449049 0.000949654 0.000765017 0.0210684 0.0698994 0.115625 0.0193118 158.428 0 0 -0.000930425 -0.000529457 497.437 18 274.589 0.0658231 9600 0.204826 0.000374361 0.0879349 0.222904 0.204586 0.000101668 0.0879804 0.222702 0.659542 0.0271912 0.00817442 0.00150172 7.97886e-05 0.177002 0.177008 
-0.3 50488.3 -0.0087399 -0.00102209 -0.0203317 0.0221542 -0.00899528 -0.000944431 -0.47969 0.479775 0.00205379 0.010207 0.00217436 0.00171037 0.0316881 0.105343 0.143112 0.02913 238.854 0 0 -0.00140185 -0.000774571 432.078 13 270.523 0.0631404 9600 0.322992 0.00159531 0.1319 0.34889 0.322636 0.00126201 0.131966 0.348584 1.00437 0.0412139 0.0124919 0.0027274 0.00068468 0.265968 0.265982 
-0.4 67188.3 -0.0283261 8.1458e-05 -0.0252136 0.0379223 -0.0277724 0.00115622 -0.641369 0.641971 0.00368156 0.0179869 0.00393488 0.00305749 0.0422417 0.139822 0.166868 0.0386758 317.072 0 0 -0.00187998 -0.00100409 412.9 11 272.697 0.0629726 9600 0.458244 0.00126264 0.175864 0.490833 0.457773 0.000878107 0.175962 0.490428 1.30133 0.0554574 0.0161609 0.0123833 0.000810793 0.35547 0.355686 
-0.5 83799.2 -0.0613298 -0.000164777 -0.0284787 0.0676196 -0.0611041 0.000258665 -0.804839 0.807155 0.00585014 0.0280911 0.00624917 0.00489775 0.0527356 0.174704 0.188433 0.0483388 396.242 0 0 -0.00236846 -0.00121526 407.293 10 284.79 0.0647714 9600 0.61663 0.000811876 0.219826 0.654642 0.616047 0.000163841 0.219951 0.654134 1.62885 0.0699677 0.020249 0.0306012 0.000243529 0.445818 0.446867 
-0.6 100333 -0.083997 -0.00142842 -0.0327186 0.0901556 -0.0852607 -0.000504373 -0.967405 0.971155 0.00854422 0.0407728 0.00916944 0.00644036 0.0632678 0.210409 0.20865 0.058254 477.373 0 0 -0.00285109 -0.00141014 416.661 11 279.595 0.0610034 9600 0.77124 0.00216883 0.263793 0.815109 0.770549 0.00138654 0.263942 0.814501 1.95905 0.0848358 0.0243549 0.043503 0.000590198 0.535764 0.537528 
-0.7 116694 -0.151993 -0.00187639 -0.0319333 0.155322 -0.152968 -0.0016318 -1.1348 1.14507 0.0118393 0.0553925 0.0127045 0.00900029 0.0735168 0.245169 0.227567 0.0679215 556.407 0 0 -0.00336067 -0.00157657 450.104 13 283.772 0.0594819 9600 0.98386 0.00327582 0.307737 1.03087 0.983063 0.00240714 0.307924 1.03016 2.3702 0.100031 0.0294941 0.0815936 0.00130121 0.627958 0.633238 
-0.8 132972 -0.219201 0.000321139 -0.031107 0.221397 -0.219461 0.000447748 -1.30226 1.32062 0.0156867 0.0719652 0.0168918 0.0122838 0.0848098 0.279399 0.245708 0.0775959 634.194 0 0 -0.00386848 -0.00172035 607.495 27 267.127 0.0621306 9600 1.20429 0.00162688 0.351682 1.25459 1.20339 0.000630314 0.351911 1.25379 2.71699 0.115428 0.0337904 0.119261 0.000410107 0.720224 0.730031 
-0.9 149049 -0.311491 0.000283048 -0.0274006 0.312694 -0.309924 0.00244345 -1.47248 1.50474 0.0201309 0.0903784 0.0218061 0.0171132 0.0963927 0.313006 0.263175 0.0883741 710.7 0 0 -0.0043885 -0.00183285 1024.77 18 789.289 0.0568406 9600 1.46275 0.00286521 0.395631 1.51531 1.46175 0.00189458 0.395912 1.51442 5.35909 0.131299 0.0664497 0.170825 0.00166547 0.813783 0.831521 
-1 164874 -0.445383 0.000909576 -0.0188865 0.445784 -0.445912 0.00123916 -1.64784 1.70711 0.0252918 0.110706 0.0273776 0.0218631 0.107985 0.3463 0.2804 0.0995631 786.554 0 0 -0.00493071 -0.00190364 470.573 15 275.631 0.0613752 9600 1.78427 0.00272948 0.439559 1.83762 1.78319 0.00156929 0.439881 1.83664 5.35909 0.147445 0.0664497 0.24843 0.000941042 0.909743 0.943054 
-1.1 180413 -0.610922 0.00138023 -0.0065022 0.610959 -0.613545 0.00190337 -1.82694 1.92721 0.0310505 0.132269 0.0337441 0.027318 0.121325 0.378364 0.297699 0.111381 859.723 0 0 -0.00548451 -0.0019311 635.154 29 273.672 0.062462 9600 2.15708 0.00356725 0.483512 2.2106 2.15592 0.00234548 0.483888 2.20955 5.35909 0.164025 0.0664497 0.34456 0.00137869 1.00748 1.06477 
-1.2 195508 -0.8196 -0.00288201 0.010406 0.819671 -0.825927 -0.000375838 -2.01087 2.17388 0.0374259 0.153236 0.0408495 0.0335263 0.13764 0.407035 0.314243 0.123959 925.315 0 0 -0.00604972 -0.00190858 687.4 31 275.816 0.0597292 9600 2.59281 0.00465548 0.527443 2.64592 2.59158 0.00288167 0.527854 2.64479 5.35909 0.180943 0.0664497 0.46636 0.000879413 1.10744 1.20163 
-1.3 209791 -1.18469 -0.00067282 0.044484 1.18552 -1.18452 0.000876948 -2.21114 2.50843 0.0444816 0.172309 0.0485664 0.0373819 0.157288 0.431281 0.329547 0.137973 981.124 0 0 -0.00667391 -0.00178409 706.304 34 280.046 0.0613489 9600 3.22764 0.00253988 0.571336 3.27782 3.22636 0.000829906 0.571855 3.27665 5.40731 0.200373 0.067221 0.673349 0.000732451 1.21505 1.38915 
-1.4 223230 -1.59566 -0.00127003 0.0836052 1.59785 -1.59838 0.000448705 -2.41711 2.8978 0.0520744 0.21154 0.0569219 0.041759 0.178125 0.452942 0.344026 0.153458 1085.29 0 0 -0.00728961 -0.00159609 671.55 31 287.623 0.0609688 9600 3.93646 0.00346077 0.615239 3.98425 3.93516 0.00135616 0.615829 3.98305 6.13848 0.221499 0.0760309 0.912216 0.000452729 1.32527 1.60887 
-1.45 229414 -1.8659 -0.000937831 0.10995 1.86914 -1.86679 0.00099921 -2.52667 3.14149 0.0560274 0.236675 0.0612548 0.0436119 0.189702 0.471935 0.350589 0.162049 1146.46 0 0 -0.00760806 -0.00145875 1475.34 44 913.253 0.0606573 9600 4.37167 0.00292677 0.63718 4.41786 4.37035 0.000940731 0.637826 4.41665 6.89493 0.23267 0.0851913 1.0674 0.000821859 1.38342 1.74734 
-1.5 235570 -2.10682 -0.00190703 0.133224 2.11102 -2.1135 0.000753926 -2.63369 3.37687 0.0601428 0.262535 0.06578 0.0477586 0.200772 0.493206 0.357191 0.170874 1206.01 0 0 -0.00790369 -0.00132408 752.212 38 276.28 0.0619181 9600 4.77792 0.0042347 0.659152 4.82317 4.7766 0.00185477 0.659815 4.82196 6.94295 0.243691 0.0857931 1.20987 0.000630122 1.44039 1.88109 
-1.55 240635 -2.47686 -0.00166574 0.169623 2.48266 -2.47683 0.000723001 -2.75299 3.70319 0.0641814 0.294637 0.0701433 0.0497563 0.213839 0.516728 0.362489 0.180965 1275.5 0 0 -0.0082274 -0.00112627 581.612 25 280.229 0.0601649 9600 5.33214 0.00392931 0.681045 5.37546 5.33084 0.00159648 0.68179 5.37426 7.40219 0.255693 0.091494 1.42014 0.000660673 1.50301 2.06781 
