applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 16267.9 0.0439156 -9.4516e-05 -0.0199199 0.0482224 0.0432652 4.29652e-05 -0.146772 0.153016 0.000214174 0.00113012 0.000231188 0.000166021 0.0101593 0.0347168 0.0834838 0.0106749 79.4424 0 0 -0.000387144 -0.000243525 383.708 10 249.066 2.40732 9600 0.0439039 0.000202685 0.0439556 0.0621264 0.0437995 9.01585e-05 0.0439713 0.0620635 0.50734 0.0133584 0.00990443 0.0257848 3.7435e-05 0.0818813 0.0858452 
-0.2 32493.7 0.0883375 -4.77831e-05 -0.0398098 0.0968934 0.0883373 9.85848e-05 -0.293499 0.306505 0.000868036 0.00454286 0.000941225 0.00066129 0.0203973 0.0695948 0.119284 0.021408 159.276 0 0 -0.000774935 -0.000479662 319.997 6 245.978 2.40453 9600 0.090196 0.000253897 0.0879087 0.12595 0.0899885 3.49349e-05 0.0879412 0.125824 0.70453 0.0269806 0.0123769 0.0526294 5.61931e-05 0.163804 0.172051 
-0.3 48689.4 0.133557 -0.000102355 -0.0597568 0.146316 0.133748 0.000167386 -0.440218 0.460087 0.00197938 0.0103228 0.00215051 0.00147731 0.0307183 0.104887 0.14755 0.0322832 240.092 0 0 -0.00116288 -0.000707927 325.056 6 245.317 2.35546 9600 0.138594 0.000392416 0.131865 0.191303 0.138285 6.64033e-05 0.131915 0.191113 0.824545 0.0409965 0.0148849 0.0796937 9.93688e-05 0.24571 0.258311 
-0.4 64836.7 0.178583 -0.000143526 -0.0795835 0.195514 0.178576 0.000194537 -0.587058 0.613618 0.00356323 0.0185242 0.00388559 0.00270822 0.0411051 0.140478 0.172027 0.0432602 321.622 0 0 -0.00155194 -0.000927856 338.868 6 259.137 2.39775 9600 0.19059 0.000500078 0.175817 0.259299 0.19018 6.53403e-05 0.175885 0.259044 1.14961 0.0553724 0.0213613 0.106446 0.000107513 0.327679 0.344535 
-0.5 80958.3 0.219907 -8.02278e-05 -0.0989766 0.241154 0.220921 0.00021628 -0.734285 0.766798 0.00564573 0.0291973 0.00617227 0.00441355 0.0515584 0.176327 0.194245 0.0543312 403.778 0 0 -0.0019437 -0.00113844 344.449 7 255.043 2.39067 9600 0.249453 0.000646235 0.21977 0.332455 0.248945 7.81932e-05 0.219862 0.332134 1.45537 0.0701291 0.027025 0.131779 0.000109708 0.409843 0.430508 
-0.6 97008.6 0.270367 -0.000241835 -0.119222 0.295486 0.270219 0.000272208 -0.880756 0.921276 0.00823906 0.0425317 0.00904088 0.00647461 0.0620964 0.212779 0.215005 0.0655937 487.329 0 0 -0.00233117 -0.00134065 324.093 6 248.705 2.37931 9600 0.303043 0.000744091 0.263718 0.401725 0.302438 9.70865e-05 0.263827 0.40134 1.64793 0.0853625 0.0302973 0.161161 0.00014434 0.491664 0.517403 
-0.7 113013 0.314816 -0.000292701 -0.138734 0.344029 0.314827 0.000346802 -1.02791 1.07504 0.0113706 0.0584429 0.0125304 0.00959585 0.0726751 0.249379 0.234678 0.0769148 571.251 0 0 -0.00272295 -0.00153201 318.791 6 245.247 2.33325 9600 0.366617 0.000884052 0.307666 0.478609 0.365916 0.000136754 0.307796 0.478156 2.01056 0.100976 0.0373922 0.187844 0.000181187 0.57382 0.603784 
-0.8 128966 0.350544 0.000521455 -0.157269 0.384207 0.352993 0.000850871 -1.17591 1.22775 0.0150905 0.0770374 0.0166631 0.0145337 0.0832843 0.286242 0.253506 0.0883444 655.855 0 0 -0.00312004 -0.00171118 367.134 8 263.74 2.38816 9600 0.442596 0.00167821 0.351607 0.565263 0.441802 0.00092357 0.351768 0.56474 2.34168 0.117098 0.0436086 0.210768 0.000503661 0.656393 0.689402 
-1.2 192186 0.511859 -0.000555164 -0.231633 0.56183 0.511822 0.000653529 -1.76836 1.84094 0.0360883 0.180248 0.0405416 0.0446662 0.128126 0.437592 0.327816 0.135268 1003.17 0 0 -0.00470657 -0.00230515 368.057 9 252.038 2.38011 9600 0.784079 0.00160358 0.527376 0.944938 0.782937 0.000362618 0.527638 0.944136 4.3151 0.186786 0.0796126 0.306451 0.000310873 0.987029 1.03351 
-1.6 254045 0.485705 -0.000300863 -0.280826 0.561046 0.486023 0.00116896 -2.38583 2.43483 0.0688109 0.327542 0.078631 0.0915608 0.178339 0.589567 0.40013 0.182471 1352.26 0 0 -0.0064072 -0.00257255 397.498 11 254.586 2.38954 9600 1.46424 0.00264251 0.703085 1.6243 1.46281 0.0010531 0.7035 1.62318 5.54373 0.26474 0.106242 0.295212 0.000558844 1.32982 1.3622 
