applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 20082.7 -0.00724048 -7.66562e-06 -0.000419262 0.00725261 -0.00725476 1.0391e-05 -0.166248 0.166406 0.000351931 0.00161804 0.000374877 0.000295066 0.0123294 0.0422372 0.090738 0.0132483 94.9151 0 0 -0.000506225 -0.000294791 359.333 8 265.977 0.0634386 9600 0.110217 0.000158296 0.0439771 0.118667 0.110085 1.21836e-05 0.0439999 0.118553 0.615756 0.0160022 0.00663444 0.00311787 4.04637e-05 0.092086 0.0921388 
-0.2 40088.7 -0.020202 -1.88262e-05 -0.000185403 0.0202028 -0.020336 2.11526e-05 -0.333159 0.33378 0.00142874 0.0064991 0.00152546 0.00122662 0.0247062 0.0846256 0.129778 0.0265586 190.224 0 0 -0.00101693 -0.000574812 397.078 12 251.093 0.0518783 9600 0.232175 0.000321515 0.0879525 0.248276 0.231914 2.95158e-05 0.0879999 0.248049 0.93321 0.0323137 0.0105431 0.00958598 8.10416e-05 0.184487 0.184736 
-0.3 60005 -0.0403747 -3.06916e-05 0.000870157 0.0403841 -0.0404887 3.34108e-05 -0.500882 0.502516 0.00326265 0.0146626 0.0034952 0.00254031 0.0370973 0.127074 0.160815 0.0399011 285.721 0 0 -0.00153286 -0.000838276 353.373 8 256.499 0.0499288 9600 0.368024 0.000488097 0.131925 0.390955 0.367635 5.43429e-05 0.132 0.390615 1.53356 0.0489482 0.0172735 0.0201288 0.000120087 0.277274 0.278003 
-0.4 79819 -0.0693033 -4.56067e-05 0.00292025 0.0693649 -0.0692342 4.29035e-05 -0.669579 0.673149 0.005888 0.0261215 0.00633211 0.00479506 0.0494642 0.169561 0.187898 0.0532689 381.358 0 0 -0.00205472 -0.00108302 388.128 10 270.212 0.0470393 9600 0.520131 0.000666047 0.175895 0.549068 0.519618 8.31412e-05 0.176 0.548616 1.63203 0.0659195 0.0186705 0.0356267 0.000160941 0.370521 0.37223 
-0.45 89679.9 -0.0868565 -5.35676e-05 0.00429841 0.0869628 -0.0867306 3.88087e-05 -0.754283 0.759253 0.00750938 0.0331134 0.00809037 0.00619904 0.0556231 0.190881 0.200467 0.0599819 429.372 0 0 -0.00231768 -0.00119776 1279.75 15 1098.92 0.0487673 9600 0.602343 0.000762158 0.197878 0.634014 0.601769 0.000105678 0.198 0.633506 1.86499 0.0745379 0.0225963 0.0451752 0.000187225 0.417314 0.419752 
-0.5 99505 -0.109591 -5.80208e-05 0.00626012 0.109769 -0.109587 5.9753e-05 -0.839593 0.846714 0.0093425 0.0408423 0.0100847 0.00778411 0.0617384 0.211959 0.212548 0.0666226 476.853 0 0 -0.00258393 -0.00130641 382.285 9 277.029 0.0469328 9600 0.692486 0.000841511 0.219861 0.726551 0.691852 0.000122262 0.219999 0.725988 1.86499 0.0832456 0.0225963 0.0578272 0.000198826 0.46439 0.467977 
-0.55 109299 -0.134181 -6.58437e-05 0.00843118 0.134446 -0.133904 7.16034e-05 -0.925073 0.934714 0.0113916 0.0494565 0.0123238 0.00955898 0.0678211 0.233207 0.224247 0.0733196 524.734 0 0 -0.0028511 -0.00140925 496.829 18 274.067 0.0476289 9600 0.786549 0.000930511 0.241843 0.82289 0.785856 0.000147298 0.241999 0.822273 2.07234 0.0920446 0.0250776 0.0713222 0.000222692 0.51155 0.516498 
-0.6 119044 -0.16557 -7.22692e-05 0.0113691 0.16596 -0.165553 7.35836e-05 -1.01137 1.02483 0.0136632 0.0587403 0.014808 0.01152 0.0738265 0.254116 0.235553 0.0799145 571.864 0 0 -0.00312244 -0.00150486 361.292 7 277.128 0.0487713 9600 0.890837 0.00103021 0.263824 0.929083 0.890086 0.000167706 0.263997 0.928412 2.30629 0.100941 0.0278204 0.0890562 0.000239443 0.559087 0.566136 
-0.65 128747 -0.20199 -8.49946e-05 0.0148698 0.202537 -0.202231 6.62061e-05 -1.09822 1.11668 0.0161604 0.0688102 0.0175503 0.0136648 0.0797497 0.274992 0.246587 0.0865035 618.939 0 0 -0.00339653 -0.00159311 500.758 18 276.33 0.046641 9600 1.00321 0.0011443 0.285803 1.04313 1.0024 0.000199735 0.285996 1.0424 2.66911 0.109934 0.0319313 0.109699 0.000265116 0.606887 0.616722 
-0.7 138405 -0.24123 -9.18474e-05 0.0186875 0.241953 -0.241305 8.91788e-05 -1.18536 1.20967 0.0188894 0.0796711 0.0205577 0.0158206 0.0862218 0.29585 0.257366 0.0930901 665.992 0 0 -0.00367179 -0.00167417 405.593 10 286.485 0.0472645 9600 1.12104 0.00123205 0.307782 1.16252 1.12017 0.000219632 0.307995 1.16175 2.77607 0.119023 0.0334261 0.131733 0.000280961 0.654826 0.667946 
