applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.05 6512.22 0.00367963 0.00201269 -0.0131452 0.0137981 0.00354088 0.00222661 -0.0700478 0.0701726 7.15149e-05 0.000144915 7.5528e-05 5.38851e-05 0.00381863 0.0135292 0.0569094 0.0045465 28.4243 0 0 -0.000173295 -0.000101754 1274.08 31 902.908 0.0554456 9600 0.0366762 0.0034226 0.0219474 0.0428783 0.0366301 0.00305223 0.0219546 0.0428145 0.294602 0.00559655 0.00275397 0.0022971 0.00158541 0.0389434 0.0390433 
-0.1 12996.2 -0.0155722 0.0018803 -0.0239387 0.0286198 -0.014211 0.00200627 -0.142589 0.14331 0.000291154 0.000456789 0.00030658 0.000226731 0.00752592 0.0234484 0.0796744 0.00862528 50.7623 0 0 -0.000361413 -0.000200795 571.86 24 267.049 0.0508472 9600 0.0991512 0.0029999 0.043959 0.108501 0.0990574 0.00266238 0.0439824 0.108415 0.294602 0.0106158 0.00275397 0.00812446 0.00141164 0.0790319 0.0794609 
-0.15 19469.2 -0.0144193 0.00280219 -0.0367697 0.0395951 -0.0098564 0.00331029 -0.21288 0.213134 0.000643917 0.00115587 0.000688992 0.000527428 0.0112837 0.0369281 0.0969914 0.0129882 80.2858 0 0 -0.000537168 -0.000299128 703.491 34 266.071 0.048555 9600 0.139537 0.00512284 0.0659061 0.154404 0.139398 0.00452119 0.0659486 0.154277 0.3463 0.0159404 0.00321299 0.00563253 0.0024155 0.118112 0.118271 
-0.175 22736.6 -0.0277542 0.00153782 -0.0416028 0.0500345 -0.0273841 0.0016692 -0.250049 0.251549 0.000882715 0.00137596 0.000935355 0.000703852 0.0130847 0.0422427 0.104438 0.0151552 87.6126 0 0 -0.000635957 -0.000346399 1419.04 42 892.395 0.0448146 9600 0.179054 0.00301093 0.0769147 0.194898 0.17889 0.00260211 0.0769467 0.194754 0.457057 0.018514 0.00433546 0.0155641 0.00123144 0.138556 0.139433 
-0.2 25940.4 -0.0417379 0.00170514 -0.0465867 0.0625722 -0.042032 0.00278482 -0.286612 0.289691 0.00115532 0.00168957 0.00123485 0.000983693 0.0150634 0.0464004 0.112159 0.017349 97.9154 0 0 -0.000731759 -0.000393481 592.315 25 282.426 0.0483878 9600 0.214992 0.00351127 0.0879073 0.232297 0.214805 0.0030709 0.0879481 0.232132 0.457057 0.0211479 0.00433546 0.0239568 0.00186758 0.158716 0.160525 
-0.225 29180.7 -0.0514279 2.09073e-05 -0.0517386 0.0729501 -0.0527471 0.000500928 -0.323343 0.327618 0.00146644 0.00213174 0.00155746 0.00114928 0.016876 0.0517635 0.118465 0.0195155 109.98 0 0 -0.000828619 -0.000439802 565.54 23 281.132 0.047095 9600 0.250673 0.000497446 0.0988925 0.269475 0.250462 0.000330244 0.0989292 0.269292 0.516224 0.0237416 0.00491517 0.0299554 0.000285628 0.178977 0.181467 
-0.25 32392.8 -0.0503984 0.000534957 -0.0581759 0.0769722 -0.0473639 0.00183299 -0.358149 0.361272 0.00179791 0.0026545 0.00193545 0.00143452 0.018827 0.05723 0.12525 0.0217367 122.092 0 0 -0.000915501 -0.000486987 556.534 22 283.416 0.0479153 9600 0.269552 0.00221372 0.109857 0.291087 0.269319 0.00186115 0.109918 0.290892 0.576459 0.0264792 0.00548781 0.0269215 0.00129006 0.198372 0.200194 
-0.275 35604.3 -0.0682316 0.00124261 -0.0626441 0.0926357 -0.0676142 0.00217087 -0.395435 0.40118 0.00219556 0.00323084 0.00234432 0.00180817 0.0207275 0.0631216 0.131656 0.0239508 135.393 0 0 -0.00101515 -0.000531816 733.54 36 259.182 0.0476933 9600 0.312547 0.00285288 0.120845 0.335107 0.312289 0.0024383 0.120905 0.334886 0.637273 0.0291877 0.00606378 0.0385596 0.00146068 0.218869 0.222245 
-0.3 38844.8 -0.0788423 0.00124393 -0.0679951 0.10412 -0.0746939 0.00142732 -0.431946 0.438359 0.00262178 0.00385244 0.00280091 0.00214125 0.0227016 0.0690239 0.138157 0.0261789 147.842 0 0 -0.0011105 -0.000576846 543.506 22 276.84 0.0468474 9600 0.346367 0.00234148 0.131829 0.370614 0.346086 0.00195675 0.131897 0.370373 0.704426 0.0318845 0.00671244 0.0425983 0.000987761 0.239057 0.242824 
-0.325 42028.7 -0.0821008 0.00144045 -0.0738236 0.11042 -0.0801967 0.00200248 -0.467714 0.474544 0.00308786 0.00453032 0.00328828 0.00260337 0.024577 0.0756351 0.143782 0.0283927 160.308 0 0 -0.00120184 -0.000621932 710.109 35 275.875 0.0465868 9600 0.374096 0.00294221 0.142799 0.400435 0.373793 0.00248733 0.142866 0.400172 0.760737 0.0346289 0.00724677 0.0457296 0.00136514 0.258866 0.262878 
-0.35 45268.2 -0.101341 0.000410462 -0.077982 0.127872 -0.103095 0.00129943 -0.505314 0.515725 0.00360383 0.00530587 0.00382271 0.00307094 0.0264678 0.0801784 0.149089 0.0306083 173.488 0 0 -0.0013036 -0.000664361 726.547 34 286.575 0.0462125 9600 0.421105 0.00146526 0.153808 0.448318 0.420778 0.00115896 0.153873 0.448032 0.825464 0.0373035 0.0078446 0.0588053 0.000778365 0.279505 0.285625 
-0.45 58113.7 -0.135919 -0.000269051 -0.0993339 0.168349 -0.130038 -9.10488e-05 -0.65051 0.66338 0.00597326 0.00884737 0.00638742 0.00490373 0.0342527 0.103487 0.17022 0.0396325 223.968 0 0 -0.00168285 -0.000834004 698.403 35 276.138 0.0496191 9600 0.555876 0.000760604 0.197753 0.590004 0.555458 0.000310015 0.197862 0.589647 1.08572 0.0483277 0.010293 0.0742347 2.53891e-05 0.359841 0.367418 
-0.5 64546.7 -0.14518 0.00184715 -0.11074 0.182603 -0.148341 0.00404272 -0.722322 0.737408 0.00737332 0.0110319 0.0079386 0.0061932 0.0381962 0.115564 0.180124 0.0441815 250.059 0 0 -0.00186613 -0.000916191 1413.3 46 872.63 0.0457279 9600 0.617089 0.00472997 0.219745 0.655064 0.616628 0.0040261 0.219852 0.654661 1.35017 0.053949 0.0128502 0.0847581 0.00265299 0.39957 0.40847 
-0.55 70892.1 -0.191128 -5.83945e-05 -0.118528 0.224897 -0.187006 0.00054167 -0.79809 0.819707 0.00900267 0.0135214 0.00965801 0.00743124 0.042158 0.128021 0.189606 0.0487836 276.808 0 0 -0.00207346 -0.000990776 855.754 48 280.021 0.047094 9600 0.718791 0.00115874 0.241689 0.758337 0.718284 0.000659495 0.241817 0.757897 1.35752 0.0595097 0.0128765 0.10692 0.000333712 0.441214 0.453984 
-0.6 77258.7 -0.217501 0.000208591 -0.127892 0.252315 -0.219288 0.00120634 -0.872097 0.899245 0.0107728 0.0162672 0.0115523 0.00895235 0.0461042 0.140424 0.19857 0.0534079 303.565 0 0 -0.00226973 -0.00106464 940.836 50 280.597 0.0458565 9600 0.803921 0.00139868 0.263664 0.846056 0.803371 0.000922654 0.263786 0.84557 1.50154 0.0651582 0.0142298 0.125437 0.000669643 0.481986 0.498042 
-0.65 83615.8 -0.255641 0.0002501 -0.136328 0.28972 -0.257657 0.00158532 -0.947065 0.981489 0.0127059 0.0193598 0.0136254 0.0105169 0.0500629 0.153269 0.20721 0.0581326 331.118 0 0 -0.00247164 -0.00113404 708.269 36 278.342 0.046256 9600 0.900358 0.00174492 0.285663 0.944591 0.899764 0.00127664 0.285802 0.944065 1.65347 0.0709008 0.0156559 0.147532 0.000890426 0.523233 0.543635 
-0.7 89946.1 -0.276803 0.00183748 -0.146533 0.313202 -0.273615 0.00196441 -1.02015 1.05621 0.0147955 0.0226001 0.0158833 0.0123006 0.0541382 0.165672 0.216244 0.062868 357.703 0 0 -0.00266317 -0.00120369 830.16 43 279.044 0.0471656 9600 0.977007 0.00375636 0.307575 1.02428 0.97637 0.00300051 0.307735 1.02372 1.79314 0.0767062 0.0169888 0.156787 0.00130882 0.563662 0.585063 
-0.7125 91510.5 -0.288242 0.000472334 -0.148042 0.324037 -0.288822 0.00199513 -1.03936 1.07874 0.0153425 0.0235159 0.0164884 0.0128789 0.0550955 0.168947 0.217807 0.0640746 364.852 0 0 -0.00271684 -0.0012187 2038.95 40 1549.08 0.0747557 9600 1.00722 0.00269893 0.313093 1.05477 1.00658 0.00207061 0.313254 1.0542 1.94144 0.0781557 0.0183893 0.16552 0.00125079 0.574173 0.597556 
-0.725 93118.4 -0.294953 0.000318226 -0.150625 0.331188 -0.291861 0.00213035 -1.05754 1.09708 0.0158696 0.0243725 0.0171073 0.0131929 0.0561282 0.171852 0.219988 0.0652448 371.408 0 0 -0.00276399 -0.00123554 502.472 19 275.978 0.0468058 9600 1.02627 0.00243954 0.318597 1.07459 1.02561 0.0018541 0.31877 1.07401 1.94144 0.0795518 0.0183893 0.167269 0.00133772 0.584241 0.607716 
-0.7375 94690.1 -0.31497 0.000103677 -0.151591 0.349551 -0.315535 0.00137183 -1.07766 1.12291 0.0164826 0.0253821 0.017723 0.0137229 0.0571362 0.175493 0.22212 0.0664599 379 0 0 -0.00282139 -0.00124893 668.164 31 280.353 0.047549 9600 1.06475 0.00174068 0.324103 1.11298 1.06408 0.001126 0.324268 1.11239 1.94144 0.0810011 0.0183893 0.180842 0.000750127 0.59517 0.622038 
-0.75 96257 -0.31677 0.000236112 -0.154537 0.352456 -0.31542 0.00223279 -1.09527 1.13979 0.0170321 0.0262589 0.0183534 0.0141875 0.0581474 0.178365 0.224165 0.0676515 385.471 0 0 -0.00286586 -0.00126626 536.328 20 293.268 0.0453575 9600 1.07871 0.00241569 0.329561 1.12793 1.07803 0.00182462 0.329737 1.12733 1.94956 0.0824534 0.0184483 0.180796 0.00134864 0.604962 0.631402 
-0.7625 97826.1 -0.318503 0.00110648 -0.157268 0.355216 -0.318446 0.0025588 -1.11348 1.15812 0.017628 0.0271708 0.0189981 0.0146634 0.0591961 0.181451 0.226425 0.0688433 392.089 0 0 -0.002913 -0.0012829 583.093 24 276.466 0.0466951 9600 1.09637 0.0031375 0.335052 1.14642 1.09568 0.00246585 0.335224 1.14581 1.9851 0.0839223 0.0187874 0.182539 0.00157632 0.615041 0.641559 
-0.775 99388.7 -0.341484 0.000602752 -0.157758 0.376164 -0.343041 0.00234374 -1.13385 1.18461 0.0182558 0.0283001 0.0196472 0.0151757 0.0601462 0.185321 0.22803 0.0701103 400.115 0 0 -0.00297283 -0.00129465 720.418 35 275.321 0.0490895 9600 1.13904 0.00280055 0.340573 1.18887 1.13834 0.00215827 0.340749 1.18825 2.0355 0.0854311 0.0192534 0.196742 0.00140358 0.626105 0.65629 
-0.7875 100946 -0.351519 -0.000176816 -0.159682 0.386088 -0.354414 0.00144895 -1.15281 1.20606 0.018875 0.0292756 0.0203145 0.0157156 0.0611596 0.188394 0.230071 0.0712894 406.901 0 0 -0.00302434 -0.00130908 602.571 27 264.987 0.0471661 9600 1.16611 0.00149619 0.346057 1.21638 1.1654 0.000810708 0.346232 1.21574 2.07372 0.086836 0.0196002 0.203203 0.000741147 0.636511 0.668161 
-0.8 102547 -0.360376 0.000618365 -0.161899 0.395072 -0.361289 0.0024249 -1.17144 1.22589 0.0194729 0.0303255 0.0209927 0.0161942 0.0621794 0.191825 0.232132 0.0725539 414.124 0 0 -0.00307393 -0.00132399 579.818 25 268.117 0.047936 9600 1.18949 0.00301158 0.351566 1.24036 1.18877 0.00232339 0.351752 1.23972 2.11313 0.0883773 0.0199815 0.207263 0.00146815 0.646793 0.679192 
-0.85 108805 -0.406276 0.000950607 -0.169242 0.440118 -0.411022 0.00322158 -1.24742 1.3134 0.0221836 0.0347347 0.0238508 0.0184988 0.0662895 0.205217 0.240139 0.0775082 443.061 0 0 -0.00328 -0.0013784 714.191 37 270.112 0.0464949 9600 1.3013 0.0038141 0.373549 1.35385 1.30053 0.00300687 0.373743 1.35317 2.28256 0.0942996 0.0215614 0.235921 0.00193556 0.688504 0.727805 
-0.875 111945 -0.40236 0.0012525 -0.175695 0.439049 -0.398629 0.00463323 -1.28191 1.34247 0.023355 0.0367503 0.0253612 0.0194884 0.0683884 0.210835 0.244061 0.0799329 455.718 0 0 -0.00336605 -0.00141083 1251.35 28 910.043 0.0445394 9600 1.32236 0.00566388 0.384458 1.37713 1.32158 0.00461626 0.384698 1.37644 2.46267 0.0972579 0.0232905 0.228883 0.00306634 0.707802 0.743895 
-0.8875 113473 -0.442904 -1.82201e-05 -0.174471 0.476029 -0.444063 0.00184762 -1.30469 1.37819 0.02418 0.0381934 0.0261111 0.0201143 0.0693681 0.215055 0.245955 0.0812007 464.446 0 0 -0.00343662 -0.00141595 1444.18 43 896.882 0.0463326 9600 1.38852 0.00206119 0.389984 1.44224 1.38772 0.00132081 0.390196 1.44154 2.46267 0.0987038 0.0232905 0.254913 0.000992454 0.719961 0.763757 
-0.9 115040 -0.449925 -0.000455063 -0.176859 0.483438 -0.450333 0.00130358 -1.32324 1.39778 0.024905 0.0393123 0.0269119 0.0207296 0.0704546 0.218076 0.248076 0.082416 471.155 0 0 -0.00348522 -0.00142954 731.736 36 277.307 0.0464503 9600 1.41101 0.00153138 0.39547 1.46538 1.4102 0.000713101 0.39568 1.46466 2.46267 0.100162 0.0232905 0.258474 0.000615931 0.730197 0.774594 
-0.9125 116589 -0.458364 0.000854239 -0.178833 0.492015 -0.451561 0.0017636 -1.34178 1.41573 0.0256052 0.0405391 0.0276568 0.0212983 0.0714006 0.221674 0.249735 0.0837358 478.444 0 0 -0.00353611 -0.00144197 495.059 18 269.21 0.0476209 9600 1.43558 0.00319599 0.400941 1.49052 1.43476 0.00242641 0.401182 1.4898 2.48626 0.101763 0.0234837 0.259391 0.00116493 0.740487 0.784606 
-0.925 118159 -0.466339 0.00150341 -0.180962 0.500221 -0.464306 0.00407361 -1.36027 1.43734 0.0263089 0.0418367 0.0284758 0.0219148 0.0724477 0.225067 0.251585 0.0850369 486.024 0 0 -0.00358472 -0.00145487 565.641 23 275.049 0.0475954 9600 1.45975 0.00539241 0.406461 1.5153 1.45893 0.00433478 0.40671 1.51457 2.52861 0.103299 0.0238871 0.266771 0.0026443 0.750654 0.796652 
-0.9375 119685 -0.498544 -2.79909e-05 -0.180645 0.530263 -0.498784 0.00180712 -1.38192 1.46918 0.0270868 0.0432771 0.0293144 0.0226021 0.0734967 0.228875 0.253585 0.0862995 494.194 0 0 -0.00364923 -0.00146102 635.756 30 270.688 0.0463092 9600 1.51474 0.00211985 0.41198 1.56976 1.5139 0.00132007 0.412213 1.56902 2.58369 0.10474 0.0243731 0.286504 0.000954489 0.762299 0.814362 
-0.95 121201 -0.507326 0.000780668 -0.182713 0.539226 -0.506041 0.00197684 -1.4006 1.48922 0.0278291 0.0445521 0.0301093 0.023103 0.0745682 0.23226 0.255474 0.0875858 501.391 0 0 -0.00369931 -0.00147314 498.567 20 250.384 0.046174 9600 1.53984 0.00279572 0.417423 1.59542 1.53899 0.00209096 0.417661 1.59466 2.62169 0.106286 0.0247447 0.290727 0.00113076 0.772607 0.825497 
