applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 15169.7 -0.0130088 -0.00461515 -0.0215225 0.0255684 -0.011519 -0.00834853 -0.144166 0.144867 0.000498934 0.00149325 0.000496634 0.000431659 0.00886348 0.0468186 0.0841731 0.0134317 91.2349 0 0 -0.000374792 -0.000209476 496.2 19 257.48 0.0578749 9600 0.0980524 0.0101534 0.0439905 0.107947 0.0979538 0.00910114 0.0440366 0.107782 0.437901 0.0152249 0.00503307 0.00711442 0.005991 0.0798684 0.0804081 
-0.15 22744.1 -0.0197477 -0.00735844 -0.0322264 0.0385053 -0.0207722 -0.01192 -0.216574 0.217894 0.00111642 0.00238671 0.00111086 0.000958076 0.0133036 0.0590795 0.104803 0.0171406 115.381 0 0 -0.000561257 -0.000311436 1229.98 27 900.826 0.0496638 9600 0.148765 0.0159804 0.0659531 0.163512 0.148618 0.0143387 0.0660083 0.163248 0.662795 0.0223444 0.00765731 0.0124525 0.00858867 0.119933 0.120884 
-0.1625 24662.8 -0.0342961 -0.00457536 -0.0336439 0.0482604 -0.0208205 -0.00535646 -0.236426 0.237401 0.00128258 0.00238671 0.00129644 0.00112815 0.0143039 0.0590795 0.104803 0.0171406 115.381 0 0 -0.000620017 -0.000336006 1744.95 31 1362.85 0.0442804 9600 0.174733 0.00996336 0.0715169 0.189065 0.174572 0.008851 0.0716136 0.188897 0.662795 0.0229602 0.00765731 0.0121839 0.004441 0.130953 0.131593 
-0.175 26403.1 -0.0722364 -0.00237565 -0.0325588 0.0792705 -0.05881 -0.0021472 -0.258255 0.264875 0.00147792 0.00238671 0.00151635 0.00127466 0.0148969 0.0590795 0.10706 0.0171406 115.381 0 0 -0.000690201 -0.000356374 544.122 23 265.613 0.0476851 9600 0.230271 0.00492824 0.0768546 0.242808 0.230095 0.00441793 0.0769388 0.242658 0.662795 0.0229602 0.00765731 0.0331638 0.00204627 0.142692 0.146509 
-0.1875 28262 -0.0830361 -0.00306429 -0.0342969 0.0898925 -0.0758964 -0.00414874 -0.277375 0.287601 0.00170849 0.00238671 0.00173904 0.00151556 0.0159542 0.059892 0.110839 0.0178273 115.381 0 0 -0.000742634 -0.000380221 523.518 20 279.454 0.0471512 9600 0.254466 0.00637658 0.0823445 0.267533 0.254277 0.00576733 0.0824201 0.267363 0.662795 0.0236973 0.00765731 0.0429386 0.00322677 0.153134 0.159073 
-0.2 30156.9 -0.094149 -0.00346418 -0.0360593 0.100878 -0.0915014 -0.0060341 -0.296662 0.310511 0.00195466 0.00296129 0.00198155 0.00168854 0.0170574 0.0673223 0.115904 0.0190738 128.546 0 0 -0.00079606 -0.00040421 383.116 10 259.846 0.0491611 9600 0.279413 0.00735514 0.0879488 0.29302 0.279211 0.00667113 0.0880142 0.292831 0.662795 0.0252722 0.00765731 0.0518652 0.00436641 0.163689 0.171765 
-0.2125 32009.4 -0.112203 -0.00158948 -0.0370655 0.118177 -0.104779 -0.00124456 -0.316689 0.333575 0.00217118 0.00296129 0.00225783 0.00190681 0.0181552 0.0673223 0.11868 0.0202147 128.546 0 0 -0.000854231 -0.000426883 589.823 27 259.47 0.0478217 9600 0.311137 0.00322584 0.0934199 0.324875 0.310922 0.0028636 0.0934919 0.324686 0.662795 0.0267793 0.00773135 0.0598334 0.00127143 0.174671 0.184639 
-0.225 33805.3 -0.139921 -0.000786123 -0.0370639 0.144749 -0.136231 -0.00116405 -0.337598 0.364051 0.00245576 0.00317677 0.00255109 0.00208217 0.0192884 0.0683503 0.122042 0.0213481 134.257 0 0 -0.000918103 -0.000447897 417.456 13 261.148 0.0477669 9600 0.355386 0.00147528 0.0988731 0.368886 0.355157 0.00128015 0.0989347 0.368682 0.662795 0.0281657 0.00834536 0.0781781 0.000950269 0.185968 0.201734 
-0.2375 35658.9 -0.145266 -0.0013817 -0.0393237 0.150501 -0.141504 -0.00239267 -0.355885 0.382993 0.00274844 0.00354286 0.00284743 0.00232305 0.0204312 0.0733605 0.125987 0.0225464 141.78 0 0 -0.000967034 -0.000471222 387.625 11 259.493 0.048021 9600 0.372908 0.00268625 0.104318 0.387233 0.372667 0.00244031 0.104384 0.387018 0.678262 0.0297364 0.00880959 0.0811019 0.00179805 0.196059 0.212179 
-0.25 37477.2 -0.155418 -0.00166678 -0.0410663 0.160761 -0.151171 -0.00340725 -0.374589 0.403957 0.0030485 0.00404698 0.00312318 0.0026036 0.0213361 0.0786394 0.128403 0.0237144 150.291 0 0 -0.00101928 -0.000493574 381.805 9 269.2 0.0467738 9600 0.395927 0.00323249 0.109717 0.41086 0.395674 0.00298223 0.10979 0.410634 0.714025 0.0312799 0.00931679 0.0866112 0.00244635 0.206341 0.223795 
