applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 21203.3 0.00116901 4.03362e-05 -0.0012177 0.00168849 -0.00762508 -0.000506105 -0.1665 0.166675 0.00024553 0.00205148 0.000293036 0.000174177 0.0135113 0.0459054 0.103166 0.0190804 106.538 0 0 -0.000501931 -0.000295511 773.157 41 262.883 0.0614067 9600 0.107015 0.000507683 0.0439341 0.115684 0.106887 0.000360089 0.0439136 0.115557 0.496902 0.0168839 0.00726256 0.00318162 0.000357615 0.0922171 0.0922727 
-0.2 42381.8 0.0021515 5.41805e-05 -0.00241691 0.00323626 -0.0264632 0.000607255 -0.333782 0.33483 0.000993303 0.00834383 0.00121357 0.000811513 0.0270584 0.0925514 0.148247 0.0385008 214.857 0 0 -0.0010061 -0.000576577 752.641 37 274.258 0.051774 9600 0.223654 0.000571496 0.087873 0.240298 0.223399 0.000330923 0.087796 0.240032 0.723013 0.0344727 0.0100165 0.0128199 0.000428055 0.184768 0.185212 
-0.25 52941.8 0.0024159 3.33936e-05 -0.00299927 0.0038514 -0.0367633 0.00101273 -0.417509 0.419126 0.00156698 0.0131578 0.00192631 0.00123638 0.0338609 0.116206 0.167026 0.0483553 269.81 0 0 -0.00125859 -0.000711388 1262.41 40 766.836 0.0440923 9600 0.28461 0.000865316 0.109846 0.305073 0.284293 0.00060861 0.109738 0.304739 1.12768 0.0435296 0.0152574 0.0181361 0.000697215 0.231084 0.231795 
-0.253125 53612.2 0.00180669 6.73792e-07 -0.00299669 0.00349918 -0.0343439 0.000659277 -0.422518 0.423912 0.00160784 0.0134288 0.00197254 0.00126027 0.0342919 0.117395 0.168095 0.0488501 272.575 0 0 -0.00127397 -0.000719791 3600.17 45 3006.1 0.0684848 9600 0.287484 0.000712332 0.111224 0.30825 0.287163 0.000391846 0.111127 0.307915 1.12768 0.043999 0.0152574 0.0166964 0.000483475 0.233886 0.234481 
-0.25625 54184.6 0.00172844 5.62004e-06 -0.00302331 0.00348252 -0.0343942 0.000812797 -0.427663 0.429044 0.00164408 0.0137512 0.00202382 0.00126027 0.0347075 0.118795 0.16921 0.0494336 275.827 0 0 -0.00128949 -0.000727968 520.646 20 269.435 0.0476996 9600 0.291085 0.000778202 0.112575 0.312097 0.290761 0.000481204 0.112478 0.311759 1.12768 0.0445434 0.0152574 0.0166899 0.000571699 0.236738 0.237326 
-0.259375 54878.4 0.00164763 3.03677e-06 -0.00305335 0.00346953 -0.0342304 0.000729199 -0.432865 0.434217 0.0016867 0.0140799 0.00207481 0.00129817 0.0351422 0.120205 0.170315 0.0500215 279.104 0 0 -0.00130526 -0.00073632 524.964 20 269.531 0.0488461 9600 0.294703 0.000743613 0.11396 0.315971 0.294375 0.000423846 0.113865 0.31563 1.12768 0.04509 0.0152574 0.016557 0.000525623 0.239624 0.240196 
-0.2625 55553.4 0.00155463 -3.30074e-06 -0.00308157 0.00345152 -0.0338829 0.000591772 -0.438026 0.439335 0.00173013 0.0144032 0.00212558 0.00132473 0.0355718 0.121576 0.171407 0.0505925 282.29 0 0 -0.0013209 -0.000744642 550.562 24 264.409 0.0482716 9600 0.298191 0.000690559 0.115341 0.319721 0.297859 0.000342219 0.115247 0.319378 1.12768 0.0456238 0.0152574 0.0163152 0.000445882 0.24249 0.243038 
-0.265625 56142.1 0.00149517 1.84494e-06 -0.00310929 0.0034501 -0.0339248 0.000732757 -0.443165 0.444462 0.00176918 0.0147385 0.00217772 0.00133951 0.0359867 0.122983 0.172486 0.0511784 285.557 0 0 -0.00133642 -0.000752766 529.293 20 282.623 0.0481844 9600 0.3018 0.000754696 0.116691 0.323574 0.301464 0.000428982 0.116598 0.323227 1.12768 0.0461687 0.0152574 0.0163021 0.00052597 0.245338 0.24588 
-0.26875 56803.4 0.00144271 2.63893e-06 -0.00313984 0.00345543 -0.0340956 0.000735035 -0.448391 0.449686 0.00181319 0.0150872 0.00223145 0.00137393 0.0364185 0.124428 0.173584 0.0517812 288.915 0 0 -0.00135222 -0.00076103 509.142 19 277.734 0.0475083 9600 0.305596 0.000758818 0.118071 0.327613 0.305256 0.000426181 0.117978 0.327262 1.12768 0.0467315 0.0152574 0.0163728 0.000533955 0.248234 0.248774 
-0.271875 57511.3 0.00137446 -3.87491e-06 -0.00317052 0.00345563 -0.033869 0.000590248 -0.453572 0.454835 0.0018576 0.0154273 0.00228506 0.00144772 0.0368516 0.125821 0.174665 0.0523618 292.153 0 0 -0.00136793 -0.000769321 524.392 20 278.307 0.0478845 9600 0.309159 0.000703816 0.119456 0.331435 0.308815 0.000340747 0.119365 0.331082 1.12768 0.0472732 0.0152574 0.0161928 0.000448275 0.25111 0.251632 
